,media_goals_home,media_goals_away,asian_handicap1_1,asian_handicap1_2,odds_ah1,ah1_negativa,ah1_positiva,ah1_reembolso
832,3.5,2.3,0.0,0.0,1.85,False,True,False
833,1.9,2.9,0.5,1.0,1.825,True,False,False
834,2.2,2.4,-0.5,-0.5,1.9,False,True,False
835,2.3,2.1,0.0,0.0,1.95,True,False,False
836,2.3,1.0,0.0,-0.5,1.775,False,True,False
837,2.7,2.8,0.5,0.5,1.8,False,True,False
838,2.7,2.8,-0.5,-0.5,1.9,False,True,False
839,1.5,2.2,0.0,0.0,1.825,True,False,False
840,2.3,2.4,0.0,0.0,1.8,False,True,False
841,2.3,2.8,0.0,0.0,1.875,True,False,False
842,2.7,2.2,0.0,0.5,1.85,False,True,False
843,2.7,1.0,-1.0,-1.0,1.9,False,True,False
844,1.5,2.4,0.5,0.5,1.825,True,False,False
845,2.3,2.8,0.0,0.0,1.775,False,True,False
848,2.3,2.8,0.5,0.5,1.825,False,True,False
849,2.3,1.0,0.0,-0.5,1.875,False,True,False
850,2.7,2.2,0.0,-0.5,1.825,True,False,False
851,2.7,2.8,0.0,0.5,1.9,False,False,True
852,2.375,2.2857142857142856,0.0,0.0,1.875,False,False,True
853,1.8,1.5714285714285714,-0.5,-0.5,1.85,False,True,False
854,2.375,1.6,0.0,0.0,1.85,False,True,False
855,1.1428571428571428,2.2857142857142856,0.0,0.5,1.85,True,False,False
856,1.8,1.6,0.0,0.0,1.825,True,False,False
857,1.1428571428571428,2.3,0.5,0.5,1.8,False,True,False
860,2.4285714285714284,1.6,0.0,0.0,1.925,False,True,False
861,2.375,2.888888888888889,0.0,0.5,1.85,False,False,True
868,2.2,2.25,0.0,0.0,1.875,False,False,True
869,2.625,2.6,0.0,0.5,1.8,True,False,False
874,2.3,1.7,0.0,0.5,1.85,False,True,False
875,2.0,2.6,0.0,0.5,1.85,True,False,False
876,2.625,1.7,0.0,0.5,1.85,False,False,True
877,2.0,1.4444444444444444,0.0,0.5,1.85,False,True,False
878,2.0,1.7,0.0,0.5,1.725,False,False,True
880,2.25,1.7,0.0,-0.5,1.875,False,False,True
881,2.3,2.7777777777777777,0.0,0.5,1.85,False,True,False
882,3.875,2.75,-1.5,-1.5,1.825,True,False,False
883,2.9,2.4,0.0,0.0,1.825,False,True,False
884,2.125,2.75,0.0,-0.5,1.9,False,False,True
885,3.875,2.2,-1.0,-1.5,1.85,False,False,True
890,2.125,3.875,1.5,1.5,1.875,False,True,False
891,2.8,2.75,0.0,0.0,1.825,False,False,True
894,2.5,2.375,0.0,0.5,1.85,True,False,False
895,2.9,3.875,1.5,1.5,1.875,False,True,False
896,2.8,2.375,0.0,0.5,1.825,True,False,False
897,2.9,2.75,0.0,-0.5,1.9,False,True,False
898,2.9,2.375,0.0,0.0,1.95,False,True,False
899,3.875,2.4,-2.0,-2.0,1.875,False,False,True
900,3.875,2.375,-1.0,-1.0,1.9,True,False,False
901,2.5,2.4,0.0,0.0,1.9,True,False,False
902,3.375,2.0,-1.5,-2.0,1.825,True,False,False
903,2.125,2.625,0.0,0.0,1.825,False,False,True
904,1.25,2.0,0.0,-0.5,1.9,False,False,True
905,3.375,3.125,-1.0,-1.5,1.85,True,False,False
906,1.25,2.625,0.0,-0.5,1.9,False,True,False
907,2.7,3.125,0.5,0.5,1.8,False,True,False
908,1.25,3.125,0.0,0.0,1.775,False,False,True
909,2.25,3.125,1.5,2.0,1.85,False,False,True
910,1.25,3.125,1.0,1.0,1.9,False,True,False
911,2.25,2.0,0.0,0.0,1.825,True,False,False
912,2.7,3.125,1.5,2.0,1.825,False,True,False
913,2.25,3.125,0.0,0.0,1.875,True,False,False
914,2.7,1.5,0.0,0.5,1.925,False,True,False
915,2.125,3.125,1.0,1.5,1.875,False,False,True
916,2.25,1.5,0.0,0.5,1.85,False,True,False
917,2.125,2.0,0.0,-0.5,1.875,True,False,False
918,2.125,1.5,0.0,0.0,1.9,False,True,False
919,3.375,2.625,-2.0,-2.5,1.9,False,True,False
920,3.375,1.5,-1.0,-1.0,1.9,False,False,True
921,2.7,2.625,-0.5,-0.5,1.9,False,True,False
922,3.7,3.0,-1.5,-1.5,1.825,True,False,False
923,2.0,3.0,0.0,0.0,1.825,True,False,False
932,2.9,4.2,1.5,1.5,1.875,False,True,False
939,3.7,3.0,-2.5,-2.5,1.875,False,True,False
940,3.7,2.2,-1.0,-1.0,1.85,False,True,False
941,2.9,3.0,-0.5,-1.0,1.8,True,False,False
949,2.0,1.9,0.0,-0.5,1.9,False,True,False
953,2.6,1.9,0.0,0.5,1.9,False,False,True
954,2.6,2.555555555555556,0.5,0.5,1.775,True,False,False
955,2.0,2.142857142857143,0.0,0.5,1.825,True,False,False
959,2.4285714285714284,1.5714285714285714,0.0,-0.5,1.85,False,True,False
960,2.375,1.5714285714285714,0.0,-0.5,1.825,False,False,True
961,1.8,2.2857142857142856,0.0,-0.5,1.9,True,False,False
962,1.8,2.3,0.0,-0.5,1.925,False,True,False
963,2.9,2.3,0.5,1.0,1.85,False,True,False
964,1.7,2.8,1.0,1.0,1.8,False,True,False
965,2.6,1.8,0.0,-0.5,1.85,False,False,True
966,1.5,2.4,0.0,0.0,1.85,True,False,False
967,3.1,1.3,-0.5,-0.5,1.8,True,False,False
968,3.3,3.4,1.0,1.5,1.8,False,True,False
969,2.5,2.0,0.5,0.5,1.85,False,True,False
970,2.4,3.2,0.0,0.0,1.825,False,False,True
971,3.7,2.8,0.0,0.0,1.8,False,True,False
972,2.9,2.1,0.0,0.0,1.875,False,True,False
973,2.5,3.2,0.0,0.0,1.825,False,True,False
974,1.5,2.0,0.0,0.0,1.85,False,False,True
975,3.7,2.1,-1.5,-2.0,1.875,False,False,True
976,3.3,2.8,0.5,1.0,1.875,False,True,False
977,1.6,1.9,0.0,-0.5,1.85,True,False,False
978,2.4,2.4,0.0,0.0,1.825,False,True,False
979,1.7,2.3,0.5,1.0,1.875,False,False,True
980,2.9,3.4,1.0,1.5,1.9,False,False,True
981,1.5,1.8,0.0,0.5,1.775,True,False,False
982,2.6,3.2,0.0,-0.5,1.925,False,True,False
983,3.3,1.3,0.0,-0.5,1.85,False,True,False
984,3.1,2.1,-0.5,-1.0,1.85,False,True,False
985,2.4,2.0,0.5,0.5,1.825,False,True,False
986,2.5,1.9,0.0,0.0,1.875,True,False,False
987,2.9,2.8,0.5,0.5,1.9,False,True,False
988,3.7,2.3,-1.0,-1.5,1.9,False,True,False
989,2.6,2.4,0.0,-0.5,1.85,True,False,False
990,1.6,1.8,0.0,0.0,1.875,False,True,False
991,3.1,3.4,0.0,0.5,1.9,False,True,False
992,1.7,1.3,0.0,0.5,1.775,False,False,True
993,2.2,1.8,0.0,0.0,1.875,False,True,False
994,3.6,2.2,0.0,-0.5,1.85,False,False,True
995,1.9,3.0,0.0,0.0,1.85,True,False,False
996,2.3,2.8,0.0,0.5,1.925,False,True,False
997,2.0,3.7,1.5,2.0,1.85,False,True,False
998,3.1,2.875,-0.5,-0.5,1.825,False,True,False
999,2.8,2.2,-0.5,-0.5,1.825,False,True,False
1000,2.2,1.8,0.0,0.5,1.775,False,True,False
1001,4.0,1.9,-0.5,-0.5,1.825,False,True,False
1002,3.9,1.7,-1.0,-1.5,1.8,False,True,False
1005,1.8,2.875,0.0,0.5,1.85,True,False,False
1007,2.3,1.8,0.0,0.5,1.85,False,True,False
1008,2.8,3.0,0.0,0.0,1.825,False,True,False
1009,3.1,1.7,-0.5,-0.5,1.8,True,False,False
1010,4.0,3.7,1.0,1.0,1.8,False,True,False
1011,2.3,3.0,0.0,0.0,1.825,True,False,False
1012,1.9,1.8,0.0,0.0,1.85,False,True,False
1013,3.9,2.7,0.0,-0.5,1.8,False,True,False
1014,1.8,1.9,0.0,-0.5,1.925,False,True,False
1015,2.2,2.2,0.0,0.0,1.85,False,True,False
1016,2.8,1.8,0.0,0.0,1.825,True,False,False
1021,2.0,2.875,0.5,0.5,1.875,False,True,False
1022,1.8,3.7,1.0,1.0,1.9,False,True,False
1023,2.8,1.8,0.5,0.5,1.825,False,True,False
1025,4.0,1.7,-0.5,-0.5,1.85,False,True,False
1026,3.1,1.9,-1.0,-1.5,1.9,False,True,False
1027,3.6,1.8,0.0,-0.5,1.85,False,True,False
1028,2.2,2.8,0.0,0.0,1.825,True,False,False
1029,1.8,2.7,0.5,0.5,1.9,False,True,False
1030,3.9,2.875,-1.0,-1.0,1.9,False,False,True
1031,3.1,3.7,0.5,0.5,1.9,True,False,False
1032,2.0,1.7,0.0,0.5,1.775,True,False,False
1034,3.0,1.9,0.0,0.5,1.85,True,False,False
1035,2.6,3.8,1.5,2.0,1.825,False,True,False
1036,3.5,2.5,-0.5,-0.5,1.825,True,False,False
1037,2.5,1.8,0.0,0.0,1.85,False,False,True
1038,2.4,2.9,0.0,-0.5,1.875,True,False,False
1039,2.9,3.4,-0.5,-0.5,1.8,False,True,False
1040,3.8,2.2,-1.0,-1.0,1.8,False,True,False
1041,2.6,1.9,0.0,-0.5,1.925,True,False,False
1042,2.2,3.0,0.0,0.5,1.775,False,False,True
1043,2.6,2.5,0.0,0.5,1.85,False,True,False
1044,2.6,2.7,1.0,1.5,1.8,True,False,False
1045,3.0,2.9,-0.5,-0.5,1.875,True,False,False
1046,2.5,2.1,0.0,-0.5,1.85,False,True,False
1047,3.5,2.2,-0.5,-0.5,1.8,False,True,False
1048,2.9,3.8,1.0,1.5,1.8,True,False,False
1051,3.8,2.7,-0.5,-0.5,1.8,False,True,False
1053,2.4,1.8,0.0,0.0,1.825,False,True,False
1054,2.5,3.0,0.0,0.0,1.85,True,False,False
1055,3.8,3.4,-1.5,-1.5,1.875,True,False,False
1056,2.9,2.7,0.5,0.5,1.875,True,False,False
1057,2.2,1.9,0.0,0.0,1.85,False,True,False
1058,2.6,2.1,0.0,-0.5,1.825,True,False,False
1059,2.6,2.5,0.5,0.5,1.875,False,True,False
1060,2.6,3.8,1.0,1.0,1.9,True,False,False
1061,2.5,2.9,0.0,0.5,1.775,False,True,False
1067,2.6,2.7,0.5,0.5,1.9,True,False,False
1069,3.0,2.1,0.0,-0.5,1.85,True,False,False
1070,2.2,2.9,0.0,0.5,1.9,True,False,False
1071,3.5,3.8,0.0,0.5,1.9,False,True,False
1072,2.6,2.2,0.0,0.5,1.775,False,True,False
1075,1.625,2.4,0.0,0.0,1.925,True,False,False
1076,2.5,2.375,0.0,-0.5,1.9,True,False,False
1077,2.75,2.875,0.0,0.0,1.875,False,False,True
1078,2.6,2.3,-0.5,-1.0,1.9,True,False,False
1079,2.0,2.375,0.0,0.5,1.9,True,False,False
1080,1.625,2.9,0.0,0.0,1.95,True,False,False
1081,2.5,2.3,-0.5,-1.0,1.875,False,True,False
1082,2.75,2.4,0.0,0.5,1.8,False,True,False
1085,2.6,2.875,0.0,0.0,1.775,True,False,False
1086,2.75,2.9,0.0,0.5,1.825,False,True,False
1087,1.625,2.375,0.0,0.0,1.825,False,False,True
1088,2.0,2.4,0.5,0.5,1.8,False,True,False
1089,2.75,2.3,0.0,-0.5,1.8,False,True,False
1090,2.5,2.875,0.0,0.0,1.775,False,True,False
1091,2.0,2.9,0.5,1.0,1.825,True,False,False
1092,2.6,2.375,0.0,-0.5,1.9,False,False,True
1093,2.6,2.3,0.0,0.5,1.875,False,False,True
1094,3.1,3.0,0.5,0.5,1.775,False,True,False
1095,3.25,3.1,0.0,0.0,1.925,False,False,True
1096,2.7,2.625,0.0,-0.5,1.9,False,True,False
1097,2.0,3.0,0.0,0.0,1.875,False,True,False
1098,2.6,2.6,-0.5,-0.5,1.9,True,False,False
1099,3.25,2.3,0.0,0.0,1.925,False,True,False
1100,3.1,2.625,0.0,0.5,1.9,False,False,True
1101,2.7,2.6,-0.5,-1.0,1.875,True,False,False
1102,2.0,3.1,0.0,0.5,1.8,True,False,False
1105,2.6,3.0,0.0,0.0,1.775,False,False,True
1106,2.0,2.3,0.0,0.5,1.825,True,False,False
1107,3.25,2.625,0.0,0.0,1.825,False,True,False
1108,3.1,3.1,0.5,0.5,1.775,True,False,False
1109,2.0,2.6,0.0,-0.5,1.85,True,False,False
1110,2.7,3.0,0.0,0.0,1.775,False,True,False
1111,3.1,2.3,0.5,1.0,1.825,False,True,False
1112,2.6,2.625,0.0,-0.5,1.85,True,False,False
1113,3.2,2.0,0.0,0.5,1.875,False,True,False
1114,2.5,3.0,0.0,0.5,1.9,True,False,False
1115,3.857142857142857,2.7,0.0,0.0,1.85,False,True,False
1116,2.9,2.625,0.0,0.0,1.775,False,False,True
1117,3.0,3.0,0.0,0.0,1.85,False,True,False
1118,3.2,2.5,0.0,-0.5,1.775,False,True,False
1119,2.5,2.625,0.0,0.5,1.925,True,False,False
1120,3.857142857142857,2.0,0.0,0.0,1.925,False,False,True
1121,2.9,2.5,-0.5,-1.0,1.875,False,True,False
1122,3.0,2.7,0.0,0.5,1.8,False,True,False
1127,3.857142857142857,2.625,0.0,0.0,1.85,False,True,False
1128,2.5,2.7,0.0,0.5,1.85,True,False,False
1129,3.0,2.5,0.0,-0.5,1.775,False,False,True
1130,2.9,3.0,0.0,0.0,1.775,False,True,False
1131,2.5,2.0,0.5,1.0,1.825,False,True,False
1132,3.2,2.625,0.0,-0.5,1.9,True,False,False
1133,2.4,3.0,0.0,0.5,1.9,True,False,False
1134,2.4,2.9,0.0,0.5,1.875,False,True,False
1135,1.75,2.4,0.0,0.0,1.85,False,True,False
1136,2.3,1.875,0.0,0.0,1.775,True,False,False
1137,1.625,3.0,0.0,0.0,1.85,True,False,False
1138,2.4,2.8,-0.5,-0.5,1.925,True,False,False
1139,1.75,2.9,0.0,0.0,1.925,True,False,False
1140,2.4,1.875,0.0,0.5,1.925,False,True,False
1141,2.3,2.8,-0.5,-1.0,1.875,False,True,False
1142,1.625,2.4,0.0,0.5,1.8,True,False,False
1143,2.3,2.4,0.0,-0.5,1.825,True,False,False
1144,1.75,2.8,0.0,-0.5,1.775,True,False,False
1145,2.4,3.0,0.0,0.0,1.85,False,False,True
1146,1.625,2.9,0.0,0.0,1.925,True,False,False
1147,1.75,1.875,0.0,0.0,1.85,False,False,True
1148,2.4,2.4,0.0,0.5,1.9,True,False,False
1149,1.625,2.8,0.0,-0.5,1.775,True,False,False
1151,2.4,2.9,0.5,1.0,1.825,False,True,False
1152,2.4,1.875,0.0,-0.5,1.9,False,False,True
1153,1.6,2.5,0.0,0.0,1.9,False,False,True
1154,2.0,1.6,-1.0,-1.0,1.775,False,True,False
1155,1.3,2.1,0.5,1.0,1.925,False,True,False
1156,2.7,2.7,0.0,0.0,1.775,True,False,False
1157,3.5,1.6,-1.5,-1.5,1.875,False,True,False
1158,1.6,1.7,0.0,0.0,1.925,True,False,False
1161,2.0,2.5,0.0,0.5,1.775,True,False,False
1162,1.6,2.7,0.5,0.5,1.825,True,False,False
1163,2.7,2.1,0.0,0.0,1.8,True,False,False
1164,1.3,1.7,1.0,1.0,1.925,False,True,False
1165,1.6,1.6,-0.5,-1.0,1.775,False,True,False
1167,1.3,2.7,1.5,1.5,1.825,False,True,False
1168,2.0,2.1,0.0,0.0,1.775,False,True,False
1169,3.5,1.7,0.0,0.0,1.85,True,False,False
1170,2.7,1.6,-1.0,-1.0,1.8,False,True,False
1171,2.5,2.111111111111111,0.0,-0.5,1.925,False,True,False
1172,2.4,2.6,-0.5,-0.5,1.8,True,False,False
1173,2.1,3.2,0.0,0.0,1.825,False,False,True
1174,2.4,1.2,-1.0,-1.0,1.775,False,False,True
1175,1.5,2.6,0.5,1.0,1.825,False,False,True
1176,2.5,2.1,0.0,0.0,1.875,False,True,False
1177,2.4,1.2,-1.5,-1.5,1.875,False,True,False
1178,2.1,2.111111111111111,0.0,0.0,1.85,True,False,False
1179,2.4,2.1,0.0,0.0,1.825,False,False,True
1180,1.5,3.2,1.0,1.0,1.8,True,False,False
1187,1.5,2.1,1.5,2.0,1.825,False,False,True
1188,2.4,2.6,0.0,0.0,1.85,False,True,False
1189,2.4,2.111111111111111,0.0,0.0,1.85,True,False,False
1190,2.5,1.2,-1.0,-1.0,1.825,True,False,False
1191,2.2,2.1,0.0,-0.5,1.8,True,False,False
1192,2.4,2.9,0.0,-0.5,1.85,False,False,True
1193,2.1,2.9,0.0,0.5,1.85,True,False,False
1194,1.7,1.5,-1.0,-1.0,1.8,True,False,False
1195,2.2,2.5,0.0,0.0,1.85,False,True,False
1196,2.0,2.9,0.5,1.0,1.925,True,False,False
1197,2.4,1.5,-1.5,-2.0,1.875,False,False,True
1198,2.1,2.1,0.0,0.0,1.9,False,True,False
1199,1.7,2.5,0.0,0.0,1.85,True,False,False
1200,2.0,2.9,1.0,1.0,1.85,True,False,False
1204,2.0,2.1,1.0,1.0,1.8,False,True,False
1206,2.4,2.9,0.0,0.0,1.825,False,False,True
1207,2.0,2.5,1.5,1.5,1.825,True,False,False
1208,1.7,2.9,0.0,0.0,1.875,True,False,False
1209,2.4,2.1,0.0,0.0,1.85,False,True,False
1210,2.2,1.5,-1.0,-1.0,1.8,True,False,False
1213,3.3,2.5,0.0,-0.5,1.85,True,False,False
1214,1.4,2.7,0.0,-0.5,1.95,True,False,False
1215,1.3,2.2,0.5,1.0,1.8,False,True,False
1216,1.7,2.8,0.0,0.0,1.95,True,False,False
1217,2.2,2.7,0.0,0.0,1.925,False,True,False
1218,3.3,1.3,0.0,-0.5,1.9,False,True,False
1219,1.3,2.5,0.0,0.0,1.95,True,False,False
1220,1.4,2.8,0.0,-0.5,1.875,False,True,False
1224,1.7,2.2,0.0,0.5,1.85,False,True,False
1225,2.2,2.5,0.0,-0.5,1.95,True,False,False
1226,3.3,2.7,-0.5,-1.0,1.9,True,False,False
1227,1.4,2.2,0.0,0.5,1.8,False,False,True
1228,1.3,2.8,0.0,0.0,1.775,True,False,False
1229,1.7,2.7,0.0,0.0,1.775,True,False,False
1230,2.2,1.3,0.0,0.5,1.825,False,True,False
1231,2.0,2.1,0.0,0.0,1.9,True,False,False
1232,3.0,2.6,0.5,1.0,1.825,False,True,False
1233,2.0,1.6,0.0,-0.5,1.85,False,False,True
1234,2.7,1.9,0.0,-0.5,1.95,True,False,False
1237,1.375,2.5,0.5,0.5,1.85,False,True,False
1238,1.875,1.75,0.0,0.5,1.775,False,True,False
1243,1.125,2.6,0.5,0.5,1.825,True,False,False
1244,2.6,2.25,-0.5,-1.0,1.85,True,False,False
1245,2.6,2.6,-0.5,-0.5,1.875,True,False,False
1253,1.5,2.0,-0.5,-0.5,1.85,True,False,False
1254,2.3,3.125,0.5,1.0,1.9,False,False,True
1255,1.5,3.125,0.5,0.5,1.85,True,False,False
1256,2.3,1.875,0.0,0.0,1.85,False,False,True
1257,1.625,3.125,0.5,0.5,1.85,True,False,False
1258,2.3,2.0,0.0,0.5,1.775,False,False,True
1261,2.3,2.9,0.0,0.0,1.875,True,False,False
1262,2.4,1.875,0.0,-0.5,1.9,False,True,False
1269,2.125,2.75,0.0,-0.5,1.9,False,True,False
1270,3.875,2.2,-1.0,-1.5,1.85,True,False,False
1273,2.125,2.2,0.0,0.0,1.775,False,True,False
1281,2.8,2.375,0.0,0.5,1.825,True,False,False
1285,3.875,2.375,-1.0,-1.5,1.875,False,True,False
1289,1.25,2.0,0.0,-0.5,1.9,False,True,False
1290,3.375,3.125,-1.0,-1.5,1.85,False,False,True
1291,1.25,2.625,0.0,0.0,1.775,True,False,False
1292,2.7,3.125,0.0,0.5,1.8,False,False,True
1294,2.25,3.125,1.5,1.5,1.85,False,True,False
1297,2.7,3.125,1.5,1.5,1.825,True,False,False
1298,2.25,3.125,0.0,0.5,1.8,True,False,False
1299,2.7,1.5,0.5,1.0,1.85,False,True,False
1300,2.125,3.125,1.5,1.5,1.85,True,False,False
1301,2.25,1.5,0.0,0.5,1.9,True,False,False
1302,2.125,2.0,0.0,-0.5,1.875,False,True,False
1303,2.125,1.5,0.0,0.0,1.9,False,True,False
1304,3.375,2.625,-1.5,-1.5,1.9,False,True,False
1305,3.375,1.5,-1.0,-1.5,1.875,True,False,False
1306,2.7,2.625,0.0,0.5,1.825,True,False,False
1307,3.7,3.0,-1.0,-1.5,1.85,True,False,False
1308,2.0,3.0,0.0,-0.5,1.825,False,False,True
1309,2.1,3.0,0.0,-0.5,1.85,False,True,False
1310,3.7,2.4,-1.0,-1.5,1.85,True,False,False
1311,2.1,3.0,0.0,0.0,1.775,True,False,False
1312,2.9,2.4,0.0,0.0,1.9,False,True,False
1313,2.1,2.4,0.0,0.0,1.875,False,False,True
1314,3.125,4.2,1.5,1.5,1.85,True,False,False
1315,2.1,4.2,1.0,1.0,1.875,True,False,False
1316,3.125,3.0,0.0,0.0,1.875,False,True,False
1317,2.9,4.2,1.5,1.5,1.85,False,True,False
1318,3.125,2.4,0.0,0.5,1.875,False,True,False
1321,3.125,2.2,0.0,0.0,1.9,True,False,False
1322,2.0,3.0,0.0,0.0,1.8,True,False,False
1323,2.0,2.2,0.0,0.0,1.925,False,False,True
1324,3.7,3.0,-1.5,-1.5,1.9,False,True,False
1325,3.7,2.2,-1.0,-1.0,1.825,False,True,False
1326,2.9,3.0,0.0,0.0,1.875,False,True,False
1327,2.9,2.0,0.0,0.5,1.9,False,True,False
1328,2.3,3.25,0.5,1.0,1.8,False,True,False
1329,2.7,2.0,0.5,1.0,1.85,True,False,False
1333,2.7,2.8,0.0,0.0,1.875,False,False,True
1334,3.5,1.8,-0.5,-1.0,1.9,False,True,False
1337,2.8,1.8,0.0,-0.5,1.825,False,True,False
1339,2.8,3.5,-1.0,-1.0,1.925,False,False,True
1340,2.3,1.8,0.0,0.0,1.85,False,False,True
1341,3.5,3.5,-0.5,-1.0,1.85,False,False,True
1342,2.3,2.0,0.0,0.5,1.9,False,True,False
1345,2.9,3.5,0.0,-0.5,1.85,False,True,False
1346,2.8,3.25,0.5,0.5,1.825,True,False,False
1349,2.4,3.5,0.5,1.0,1.85,True,False,False
1350,2.1,2.4,0.0,0.5,1.775,True,False,False
1356,2.5,1.4,-0.5,-1.0,1.9,False,True,False
1357,2.333333333333333,3.333333333333333,0.0,0.0,1.9,False,False,True
1359,2.4,1.4,0.0,0.5,1.825,False,True,False
1366,2.333333333333333,1.3333333333333333,0.0,0.0,1.775,True,False,False
1367,1.3333333333333333,3.333333333333333,0.0,0.5,1.95,True,False,False
1369,1.7,1.4,0.0,-0.5,1.85,True,False,False
1372,1.7,3.5,0.5,0.5,1.8,True,False,False
1374,1.7,2.1,0.0,0.0,1.825,True,False,False
1375,2.1,2.9,0.5,1.0,1.925,True,False,False
1377,2.1,2.1,0.0,-0.5,1.85,True,False,False
1378,3.5,2.9,0.5,0.5,1.825,False,True,False
1379,2.6666666666666665,0.6666666666666666,0.0,-0.5,1.85,False,False,True
1380,3.0,3.25,0.0,0.5,1.9,False,False,True
1381,2.4,3.75,0.5,1.0,1.9,True,False,False
1382,2.6666666666666665,1.3333333333333333,0.0,0.0,1.825,False,True,False
1383,2.0,0.6666666666666666,-0.5,-0.5,1.95,False,True,False
1384,2.0,3.25,0.5,1.0,1.85,True,False,False
1385,3.0,2.4,0.0,0.5,1.85,False,True,False
1386,2.3,3.6666666666666665,0.5,0.5,1.8,True,False,False
1390,2.25,2.0,-1.0,-1.0,1.9,False,False,True
1392,1.8,1.3,-0.5,-0.5,1.85,False,True,False
1393,2.0,2.0,0.0,0.0,1.825,False,False,True
1394,2.25,3.25,0.0,-0.5,1.8,True,False,False
1395,2.0,1.7,0.0,0.5,1.925,False,True,False
1400,2.75,0.25,-1.0,-1.0,1.8,False,True,False
1401,2.4,2.0,0.0,0.0,1.875,True,False,False
1402,2.25,0.25,-1.0,-1.0,1.85,True,False,False
1403,2.4,3.25,0.0,0.5,1.9,False,False,True
1404,2.0,1.7,-0.5,-0.5,1.875,True,False,False
1405,2.4,0.25,0.0,-0.5,1.85,True,False,False
1406,3.0,3.75,1.0,1.0,1.85,False,True,False
1407,2.0,1.9,0.0,0.5,1.825,True,False,False
1416,2.0,1.4,0.0,0.0,1.775,True,False,False
1417,1.7142857142857142,2.555555555555556,0.0,0.0,1.825,True,False,False
1418,2.0,1.4444444444444444,0.0,-0.5,1.85,False,False,True
1423,1.7142857142857142,1.4444444444444444,0.0,-0.5,1.875,False,True,False
1448,2.7,2.3,0.0,0.0,1.825,False,False,True
1449,2.4285714285714284,1.5714285714285714,0.0,-0.5,1.85,False,True,False
1450,2.7,2.888888888888889,0.0,-0.5,1.9,False,True,False
1451,2.375,1.5714285714285714,0.0,-0.5,1.8,False,True,False
1452,2.7,1.5714285714285714,0.0,-0.5,1.875,True,False,False
1453,1.8,2.2857142857142856,0.0,-0.5,1.8,True,False,False
1460,1.6,1.9,0.0,0.5,1.85,False,False,True
1461,1.6,2.4,0.0,0.0,1.85,True,False,False
1484,1.6,2.4,0.0,0.0,1.725,False,False,True
1486,2.1,2.6,-0.5,-0.5,1.85,False,True,False
1487,4.2,1.5,-0.5,-1.0,1.775,False,True,False
1488,1.4,2.6,0.0,0.0,1.875,True,False,False
1489,3.5,1.8,0.0,0.5,1.875,False,True,False
1490,1.8,2.5,0.0,0.0,1.825,True,False,False
1491,2.1,2.5,0.0,0.5,1.85,False,True,False
1492,1.9,1.5,0.0,0.0,1.825,False,True,False
1493,2.1,2.3,0.5,1.0,1.825,False,True,False
1494,3.0,2.9,0.0,-0.5,1.85,False,False,True
1495,2.7,2.1,0.0,0.0,1.95,False,True,False
1496,4.2,1.8,-0.5,-0.5,1.85,False,True,False
1497,1.4,2.6,0.0,0.5,1.825,False,False,True
1498,2.0,2.5,0.0,0.5,1.85,False,False,True
1499,1.8,1.6,0.0,0.0,1.85,False,False,True
1500,3.5,2.3,0.5,1.0,1.85,False,True,False
1501,1.9,2.6,0.0,0.5,1.875,False,False,True
1502,2.1,2.1,0.0,0.5,1.85,False,False,True
1503,3.0,2.5,0.0,0.0,1.85,False,True,False
1512,1.4,1.8,0.0,0.0,1.875,True,False,False
1513,4.2,2.6,-0.5,-0.5,1.875,False,True,False
1514,1.8,2.5,0.0,0.0,1.85,True,False,False
1515,2.0,2.5,0.0,0.0,1.75,False,False,True
1516,1.9,2.3,0.5,0.5,1.85,False,True,False
1517,3.5,1.5,0.0,-0.5,1.875,False,True,False
1542,2.3,2.1,0.0,-0.5,1.925,True,False,False
1566,2.9,2.625,0.0,0.0,1.85,False,True,False
1573,2.6666666666666665,3.0,0.5,0.5,1.85,True,False,False
1574,2.4,2.7,0.0,0.0,1.95,True,False,False
1575,2.9,2.7,0.0,0.5,1.775,False,True,False
1578,2.5,2.6,-0.5,-1.0,1.85,False,True,False
1579,3.1,2.625,0.0,0.5,1.775,True,False,False
1580,2.0,3.0,0.5,1.0,1.9,False,False,True
1581,3.0,2.0,0.0,0.0,1.85,True,False,False
1582,2.5,2.625,0.0,0.0,1.8,False,False,True
1584,2.625,2.9,0.0,0.0,1.825,False,False,True
1585,3.1,2.7,0.0,0.5,1.875,False,True,False
1598,3.0,1.5,-0.5,-0.5,1.8,False,True,False
1599,2.6666666666666665,3.0,0.5,0.5,1.9,False,True,False
1600,1.3333333333333333,1.0,-0.5,-0.5,1.875,False,True,False
1601,2.6666666666666665,1.5,-0.5,-0.5,1.9,True,False,False
1622,2.0,2.9,0.0,0.0,1.85,True,False,False
1624,1.8333333333333333,2.5,-0.5,-0.5,1.8,False,True,False
1625,1.6666666666666667,1.6666666666666667,0.5,1.0,1.875,True,False,False
1630,3.2,2.6,0.0,-0.5,1.8,True,False,False
1634,2.4,3.1,0.5,0.5,1.85,False,True,False
1635,2.0,2.6,0.0,-0.5,1.925,False,False,True
1642,2.6,2.3,0.0,0.0,1.875,False,True,False
1643,2.7,2.75,0.0,-0.5,1.85,True,False,False
1646,2.9,3.2,0.0,0.5,1.85,False,True,False
