id,home,away,home_goals,away_goals,tot_goals,odd_over,odd_under,goals_odd,event_day
170863027,11257520,11257521,2.0,1.0,3.0,1.727,2.075,2.5,20250306
170863032,11257523,11257521,1.0,1.0,2.0,1.650,2.200,2.5,20250306
170863036,11257522,11242544,1.0,0.0,1.0,1.400,2.750,2.5,20250306
170863038,11257523,11242544,3.0,1.0,4.0,1.800,2.000,2.5,20250306
170863040,11257522,11257520,1.0,1.0,2.0,1.950,1.850,2.5,20250306
170863049,11257520,11242544,1.0,2.0,3.0,1.800,2.000,2.5,20250306
170863055,11257522,11257521,1.0,3.0,4.0,1.333,3.250,2.5,20250306
170863058,11257520,11257523,1.0,1.0,2.0,2.625,1.444,2.5,20250306
170863060,11257521,11242544,4.0,2.0,6.0,1.444,2.625,2.5,20250306
170863064,11257522,11257523,3.0,2.0,5.0,1.750,2.050,2.5,20250306
170863069,11257521,11257520,1.0,1.0,2.0,1.700,2.100,2.5,20250306
170863078,11257521,11257523,2.0,1.0,3.0,1.650,2.200,2.5,20250306
170863086,11242544,11257522,1.0,3.0,4.0,1.571,2.350,2.5,20250306
170863090,11242544,11257523,5.0,3.0,8.0,,,,20250306
170863096,11257520,11257522,2.0,0.0,2.0,,,,20250306
170871919,11223812,11257885,5.0,4.0,9.0,1.002,21.000,2.5,20250306
170871921,11257886,11244152,1.0,3.0,4.0,1.142,5.000,2.5,20250306
170871923,11228825,11257885,3.0,6.0,9.0,,,,20250306
170871926,11223812,11257886,1.0,2.0,3.0,5.000,1.142,2.5,20250306
170871928,11228825,11244152,4.0,3.0,7.0,1.142,5.000,2.5,20250306
170871931,11257885,11257886,3.0,3.0,6.0,1.025,10.500,2.5,20250306
170871940,11244152,11223812,4.0,2.0,6.0,1.025,10.500,2.5,20250306
170871942,11228825,11223812,3.0,2.0,5.0,1.071,7.500,2.5,20250306
170871945,11244152,11257885,5.0,5.0,10.0,1.010,15.000,2.5,20250306
170871947,11257885,11223812,5.0,4.0,9.0,1.005,17.000,2.5,20250306
170871949,11244152,11257886,1.0,1.0,2.0,1.142,5.000,2.5,20250306
170871954,11257885,11228825,3.0,4.0,7.0,1.025,10.500,2.5,20250306
170871961,11257886,11223812,3.0,3.0,6.0,1.142,5.000,2.5,20250306
170871964,11244152,11228825,3.0,2.0,5.0,1.142,5.000,2.5,20250306
170871966,11257886,11257885,2.0,4.0,6.0,1.015,12.000,2.5,20250306
170871970,11223812,11244152,1.0,3.0,4.0,1.040,9.000,2.5,20250306
170871980,11223812,11228825,3.0,3.0,6.0,1.083,7.000,2.5,20250306
170871983,11257885,11244152,5.0,1.0,6.0,1.015,12.000,2.5,20250306
170871986,11235559,11222171,7.0,3.0,10.0,1.005,17.000,2.5,20250306
170871991,11232016,11244189,1.0,4.0,5.0,1.100,6.500,2.5,20250306
170871995,11223618,11222171,5.0,1.0,6.0,1.015,12.000,2.5,20250306
170872003,11235559,11232016,1.0,4.0,5.0,1.142,5.000,2.5,20250306
170872020,11223618,11244189,3.0,1.0,4.0,1.083,7.000,2.5,20250306
170872029,11222171,11232016,3.0,4.0,7.0,1.025,10.500,2.5,20250306
170872036,11244189,11235559,1.0,4.0,5.0,1.030,10.000,2.5,20250306
170872044,11223618,11235559,3.0,2.0,5.0,1.071,7.500,2.5,20250306
170872055,11244189,11222171,1.0,4.0,5.0,1.010,15.000,2.5,20250306
170872067,11222171,11235559,2.0,5.0,7.0,1.002,21.000,2.5,20250306
170872081,11244189,11232016,1.0,2.0,3.0,1.100,6.500,2.5,20250306
170872091,11222171,11223618,3.0,5.0,8.0,10.500,1.025,2.5,20250306
170872100,11232016,11235559,1.0,1.0,2.0,,,,20250306
170872107,11244189,11223618,3.0,5.0,8.0,,,,20250306
170872111,11232016,11222171,2.0,4.0,6.0,,,,20250306
170872113,11235559,11244189,3.0,5.0,8.0,,,,20250306
170872117,11235559,11223618,0.0,3.0,3.0,1.083,7.000,2.5,20250306
170872121,11222171,11244189,4.0,2.0,6.0,1.005,17.000,2.5,20250306
170872128,11257953,11257954,2.0,3.0,5.0,,,,20250306
170872137,11242485,11251966,3.0,5.0,8.0,,,,20250306
170872140,11222391,11257954,2.0,6.0,8.0,,,,20250306
170872144,11257953,11242485,3.0,1.0,4.0,,,,20250306
170872147,11222391,11251966,3.0,3.0,6.0,,,,20250306
170872150,11257954,11242485,4.0,4.0,8.0,,,,20250306
170872156,11251966,11257953,1.0,5.0,6.0,10.000,1.030,2.5,20250306
170872161,11222391,11257953,1.0,6.0,7.0,,,,20250306
170872163,11251966,11257954,5.0,5.0,10.0,12.000,1.015,2.5,20250306
170872166,11257954,11257953,7.0,4.0,11.0,1.005,17.000,2.5,20250306
170872168,11251966,11242485,2.0,2.0,4.0,1.166,4.500,2.5,20250306
170872170,11257954,11222391,2.0,5.0,7.0,1.040,9.000,2.5,20250306
170872172,11242485,11257953,2.0,1.0,3.0,1.166,4.500,2.5,20250306
170872174,11251966,11222391,3.0,2.0,5.0,,,,20250306
170872177,11242485,11257954,3.0,4.0,7.0,,,,20250306
170872181,11257953,11251966,3.0,4.0,7.0,,,,20250306
170872190,11257953,11222391,2.0,4.0,6.0,1.062,8.000,2.5,20250306
170872197,11257954,11251966,4.0,4.0,8.0,1.010,15.000,2.5,20250306
170889555,11230244,11257990,3.0,3.0,6.0,1.142,5.000,2.5,20250306
170889564,11257991,11228968,3.0,3.0,6.0,1.125,5.500,2.5,20250306
170889568,11257991,11257990,0.0,2.0,2.0,1.062,8.000,2.5,20250306
170889571,11228968,11230244,2.0,1.0,3.0,1.200,4.333,2.5,20250306
170889574,11257991,11230244,4.0,1.0,5.0,,,,20250306
170889577,11257990,11228968,2.0,4.0,6.0,4.500,1.166,2.5,20250306
170889586,11257990,11230244,4.0,3.0,7.0,1.166,4.500,2.5,20250306
170889591,11228968,11257991,3.0,3.0,6.0,1.100,6.500,2.5,20250306
170889593,11257990,11257991,2.0,2.0,4.0,1.071,7.500,2.5,20250306
170889595,11230244,11228968,2.0,1.0,3.0,1.250,3.750,2.5,20250306
170889597,11230244,11257991,2.0,3.0,5.0,1.100,6.500,2.5,20250306
170889599,11228968,11257990,0.0,3.0,3.0,1.125,5.500,2.5,20250306
170889601,11227684,11233832,2.0,4.0,6.0,1.111,6.000,2.5,20250306
170889603,11258082,11227699,2.0,2.0,4.0,1.100,6.500,2.5,20250306
170889605,11258082,11233832,2.0,1.0,3.0,1.166,4.500,2.5,20250306
170889607,11227699,11227684,1.0,1.0,2.0,1.200,4.333,2.5,20250306
170889645,11251499,11248891,2.0,2.0,4.0,8.500,1.050,2.5,20250306
170925817,11253173,11255527,3.0,1.0,4.0,4.500,1.166,2.5,20250306
170889612,11258082,11227684,3.0,0.0,3.0,1.111,6.000,2.5,20250306
170889649,11255529,11248891,4.0,6.0,10.0,10.000,1.030,2.5,20250306
170925819,11251499,11253173,3.0,4.0,7.0,4.333,1.200,2.5,20250306
170889620,11233832,11227699,6.0,2.0,8.0,1.166,4.500,2.5,20250306
170889653,11255529,11255527,4.0,2.0,6.0,1.083,7.000,2.5,20250306
170925826,11248891,11253173,0.0,2.0,2.0,4.500,1.166,2.5,20250306
170889661,11255527,11251499,3.0,1.0,4.0,7.000,1.083,2.5,20250306
170925834,11255529,11253173,0.0,3.0,3.0,5.000,1.142,2.5,20250306
170889622,11233832,11227684,2.0,2.0,4.0,1.111,6.000,2.5,20250306
170889671,11255529,11251499,1.0,2.0,3.0,1.071,7.500,2.5,20250306
170889673,11255527,11248891,2.0,5.0,7.0,1.062,8.000,2.5,20250306
170889624,11227699,11258082,4.0,2.0,6.0,1.142,5.000,2.5,20250306
170889677,11248891,11251499,3.0,0.0,3.0,1.062,8.000,2.5,20250306
170925837,11255527,11253173,2.0,2.0,4.0,4.500,1.166,2.5,20250306
170889628,11233832,11258082,1.0,2.0,3.0,1.125,5.500,2.5,20250306
170889632,11227684,11227699,2.0,2.0,4.0,1.142,5.000,2.5,20250306
170889683,11248891,11255529,3.0,3.0,6.0,1.040,9.000,2.5,20250306
170925841,11253173,11251499,3.0,2.0,5.0,1.166,4.500,2.5,20250306
170889639,11227684,11258082,3.0,4.0,7.0,1.111,6.000,2.5,20250306
170889699,11255527,11255529,1.0,2.0,3.0,8.000,1.062,2.5,20250306
170925844,11253173,11248891,1.0,0.0,1.0,4.333,1.200,2.5,20250306
170889643,11227699,11233832,2.0,2.0,4.0,1.100,6.500,2.5,20250306
170889712,11251499,11255527,2.0,3.0,5.0,1.100,6.500,2.5,20250306
170925848,11253173,11255529,1.0,2.0,3.0,4.500,1.166,2.5,20250306
170889714,11251499,11255529,1.0,2.0,3.0,1.071,7.500,2.5,20250306
170889716,11248891,11255527,4.0,1.0,5.0,1.050,8.500,2.5,20250306
170889718,11239884,11242912,3.0,4.0,7.0,1.083,7.000,2.5,20250306
170889720,11258179,11249700,3.0,0.0,3.0,6.500,1.100,2.5,20250306
170889766,11258177,11258178,6.0,3.0,9.0,8.000,1.062,2.5,20250306
170925855,11254032,11258180,6.0,2.0,8.0,,,,20250306
170889722,11258179,11242912,1.0,4.0,5.0,1.142,5.000,2.5,20250306
170889732,11249700,11239884,2.0,2.0,4.0,1.200,4.333,2.5,20250306
170889770,11253225,11258178,4.0,4.0,8.0,1.025,10.500,2.5,20250306
170925860,11258177,11254032,3.0,6.0,9.0,1.166,4.500,2.5,20250306
170889736,11258179,11239884,0.0,2.0,2.0,1.071,7.500,2.5,20250306
170889774,11253225,11258180,2.0,3.0,5.0,1.100,6.500,2.5,20250306
170925862,11258178,11254032,5.0,2.0,7.0,1.200,4.333,2.5,20250306
170889740,11242912,11249700,1.0,1.0,2.0,1.083,7.000,2.5,20250306
170889788,11258180,11258177,4.0,0.0,4.0,1.071,7.500,2.5,20250306
170925864,11253225,11254032,2.0,2.0,4.0,1.200,4.333,2.5,20250306
170889743,11242912,11239884,2.0,1.0,3.0,1.071,7.500,2.5,20250306
170889790,11253225,11258177,3.0,0.0,3.0,1.062,8.000,2.5,20250306
170889792,11258180,11258178,3.0,5.0,8.0,1.050,8.500,2.5,20250306
170889746,11249700,11258179,1.0,1.0,2.0,1.111,6.000,2.5,20250306
170889750,11242912,11258179,1.0,2.0,3.0,,,,20250306
170889758,11239884,11249700,2.0,1.0,3.0,4.000,1.222,2.5,20250306
170889794,11258178,11258177,6.0,5.0,11.0,8.500,1.050,2.5,20250306
170925867,11258180,11254032,1.0,1.0,2.0,5.000,1.142,2.5,20250306
170889762,11239884,11258179,4.0,6.0,10.0,1.100,6.500,2.5,20250306
170889806,11258178,11253225,1.0,4.0,5.0,1.025,10.500,2.5,20250306
170925869,11254032,11258177,4.0,2.0,6.0,1.125,5.500,2.5,20250306
170889764,11249700,11242912,1.0,2.0,3.0,1.111,6.000,2.5,20250306
170889810,11258180,11253225,5.0,1.0,6.0,1.100,6.500,2.5,20250306
170925871,11254032,11258178,1.0,2.0,3.0,1.166,4.500,2.5,20250306
170889816,11258177,11258180,1.0,5.0,6.0,1.062,8.000,2.5,20250306
170925873,11254032,11253225,3.0,1.0,4.0,1.142,5.000,2.5,20250306
170889818,11258177,11253225,0.0,4.0,4.0,1.083,7.000,2.5,20250306
170889820,11258178,11258180,0.0,5.0,5.0,1.040,9.000,2.5,20250306
170918254,11258244,11240318,4.0,1.0,5.0,1.333,3.250,2.5,20250306
170918268,11235114,11258243,2.0,1.0,3.0,1.142,5.000,2.5,20250306
170918275,11222743,11240318,0.0,1.0,1.0,1.300,3.400,2.5,20250306
170918283,11258244,11235114,2.0,2.0,4.0,1.142,5.000,2.5,20250306
170921396,11255827,11258245,3.0,5.0,8.0,1.040,9.000,2.5,20250306
170921401,11258246,11258247,4.0,0.0,4.0,1.166,4.500,2.5,20250306
170918290,11222743,11258243,3.0,2.0,5.0,1.200,4.333,2.5,20250306
170918301,11240318,11235114,1.0,0.0,1.0,1.166,4.500,2.5,20250306
170921405,11258248,11258245,2.0,3.0,5.0,1.030,10.000,2.5,20250306
170921407,11255827,11258246,3.0,3.0,6.0,1.111,6.000,2.5,20250306
170918314,11222743,11235114,0.0,1.0,1.0,,,,20250306
170918323,11258243,11258244,3.0,1.0,4.0,,,,20250306
170921414,11258248,11258247,3.0,2.0,5.0,6.500,1.100,2.5,20250306
170921418,11258245,11258246,4.0,0.0,4.0,4.333,1.200,2.5,20250306
170918331,11222743,11258244,1.0,2.0,3.0,1.250,3.750,2.5,20250306
170918337,11258243,11240318,0.0,2.0,2.0,1.222,4.000,2.5,20250306
170921428,11258248,11258246,1.0,4.0,5.0,1.200,4.333,2.5,20250306
170921436,11258247,11255827,6.0,3.0,9.0,1.071,7.500,2.5,20250306
170918343,11240318,11258244,1.0,2.0,3.0,1.333,3.250,2.5,20250306
170918351,11258243,11235114,3.0,2.0,5.0,1.166,4.500,2.5,20250306
170921440,11258248,11255827,4.0,3.0,7.0,1.100,6.500,2.5,20250306
170921444,11258247,11258245,2.0,8.0,10.0,1.071,7.500,2.5,20250306
170918357,11240318,11222743,2.0,2.0,4.0,,,,20250306
170918365,11235114,11258244,1.0,1.0,2.0,,,,20250306
170921447,11258245,11255827,5.0,1.0,6.0,1.040,9.000,2.5,20250306
170921450,11258247,11258246,2.0,3.0,5.0,,,,20250306
170918371,11258243,11222743,5.0,1.0,6.0,4.333,1.200,2.5,20250306
170918378,11235114,11240318,2.0,2.0,4.0,,,,20250306
170921452,11258245,11258248,0.0,2.0,2.0,8.500,1.050,2.5,20250306
170921455,11258246,11255827,0.0,1.0,1.0,,,,20250306
170918393,11235114,11222743,1.0,3.0,4.0,1.400,2.750,2.5,20250306
170918399,11258244,11258243,2.0,2.0,4.0,1.166,4.500,2.5,20250306
170921458,11258247,11258248,3.0,2.0,5.0,1.071,7.500,2.5,20250306
170921466,11258246,11258245,1.0,3.0,4.0,1.200,4.333,2.5,20250306
170918407,11258244,11222743,2.0,1.0,3.0,,,,20250306
170918414,11240318,11258243,1.0,3.0,4.0,,,,20250306
170921473,11258246,11258248,1.0,0.0,1.0,,,,20250306
170921477,11255827,11258247,3.0,1.0,4.0,,,,20250306
170918422,11235102,11258256,1.0,3.0,4.0,2.750,1.400,2.5,20250306
170918431,11235965,11258257,2.0,0.0,2.0,4.500,1.166,2.5,20250306
170921480,11255827,11258248,0.0,2.0,2.0,9.000,1.040,2.5,20250306
170921482,11258245,11258247,4.0,1.0,5.0,1.050,8.500,2.5,20250306
170918442,11243922,11258256,3.0,0.0,3.0,3.400,1.300,2.5,20250306
170918446,11235102,11235965,1.0,0.0,1.0,1.333,3.250,2.5,20250306
170918450,11243922,11258257,4.0,3.0,7.0,,,,20250306
170918455,11258256,11235965,2.0,1.0,3.0,,,,20250306
170918459,11243922,11235965,2.0,1.0,3.0,1.400,2.750,2.5,20250306
170918463,11258257,11235102,5.0,2.0,7.0,1.166,4.500,2.5,20250306
170918467,11243922,11235102,3.0,0.0,3.0,1.363,3.000,2.5,20250306
170918475,11258257,11258256,3.0,2.0,5.0,1.166,4.500,2.5,20250306
170861195,11232156,11225720,0.0,4.0,4.0,,,,20250306
170861199,11232154,11246692,3.0,2.0,5.0,1.200,4.333,2.5,20250306
170861061,11224382,11227232,3.0,1.0,4.0,1.200,4.333,2.5,20250306
170861056,11226205,11225716,2.0,2.0,4.0,1.166,4.500,2.5,20250306
170861212,11246692,11232156,3.0,3.0,6.0,1.200,4.333,2.5,20250306
170861217,11225720,11226660,5.0,3.0,8.0,1.250,3.750,2.5,20250306
170861071,11227232,11226205,1.0,4.0,5.0,1.250,3.750,2.5,20250306
170861076,11225716,11225715,3.0,1.0,4.0,1.100,6.500,2.5,20250306
170861223,11226660,11246692,4.0,3.0,7.0,,,,20250306
170861227,11232156,11232154,0.0,1.0,1.0,,,,20250306
170861079,11227232,11225715,1.0,4.0,5.0,,,,20250306
170861083,11224382,11226205,1.0,3.0,4.0,,,,20250306
170861235,11226660,11232154,3.0,2.0,5.0,,,,20250306
170861244,11225720,11246692,2.0,2.0,4.0,3.500,1.285,2.5,20250306
170861087,11225715,11224382,2.0,3.0,5.0,,,,20250306
170861091,11225716,11227232,3.0,0.0,3.0,,,,20250306
170861253,11232154,11225720,1.0,1.0,2.0,1.363,3.000,2.5,20250306
170861261,11232156,11226660,2.0,3.0,5.0,1.250,3.750,2.5,20250306
170861096,11224382,11225716,1.0,3.0,4.0,,,,20250306
170861101,11226205,11225715,2.0,1.0,3.0,4.333,1.200,2.5,20250306
170861265,11225720,11232156,2.0,3.0,5.0,,,,20250306
170861269,11246692,11232154,2.0,2.0,4.0,,,,20250306
170861103,11225716,11226205,6.0,4.0,10.0,1.222,4.000,2.5,20250306
170861112,11227232,11224382,0.0,3.0,3.0,1.166,4.500,2.5,20250306
170861273,11232156,11246692,2.0,5.0,7.0,,,,20250306
170861277,11226660,11225720,1.0,2.0,3.0,,,,20250306
170861121,11226205,11227232,2.0,2.0,4.0,1.250,3.750,2.5,20250306
170861126,11225715,11225716,2.0,0.0,2.0,,,,20250306
170861281,11246692,11226660,5.0,4.0,9.0,1.250,3.750,2.5,20250306
170861285,11232154,11232156,1.0,3.0,4.0,1.250,3.750,2.5,20250306
170861130,11225746,11227241,5.0,2.0,7.0,1.125,5.500,2.5,20250306
170861135,11226242,11224407,6.0,1.0,7.0,1.100,6.500,2.5,20250306
170861141,11224407,11225746,2.0,3.0,5.0,,,,20250306
170861151,11227241,11225747,2.0,3.0,5.0,5.000,1.142,2.5,20250306
170861292,11257853,11226681,1.0,2.0,3.0,1.285,3.500,2.5,20250306
170861302,11222749,11225754,2.0,2.0,4.0,,,,20250306
170861161,11225747,11224407,2.0,3.0,5.0,1.125,5.500,2.5,20250306
170861167,11225746,11226242,3.0,2.0,5.0,1.166,4.500,2.5,20250306
170861307,11225754,11257853,1.0,2.0,3.0,1.363,3.000,2.5,20250306
170861311,11226681,11222791,4.0,2.0,6.0,1.250,3.750,2.5,20250306
170861173,11226242,11225747,2.0,5.0,7.0,,,,20250306
170861178,11224407,11227241,2.0,2.0,4.0,,,,20250306
170861315,11222791,11225754,3.0,1.0,4.0,4.000,1.222,2.5,20250306
170861320,11257853,11222749,1.0,3.0,4.0,4.333,1.200,2.5,20250306
170861182,11227241,11226242,2.0,2.0,4.0,3.750,1.250,2.5,20250306
170861186,11225747,11225746,4.0,3.0,7.0,6.000,1.111,2.5,20250306
170861329,11222749,11222791,2.0,1.0,3.0,,,,20250306
170861335,11225754,11226681,3.0,1.0,4.0,3.750,1.250,2.5,20250306
170861190,11227241,11225746,2.0,3.0,5.0,1.100,6.500,2.5,20250306
170861194,11224407,11226242,0.0,0.0,0.0,1.100,6.500,2.5,20250306
170861339,11226681,11222749,1.0,3.0,4.0,4.000,1.222,2.5,20250306
170861344,11222791,11257853,3.0,1.0,4.0,,,,20250306
170861200,11225746,11224407,4.0,1.0,5.0,1.100,6.500,2.5,20250306
170861213,11225747,11227241,5.0,3.0,8.0,1.142,5.000,2.5,20250306
170861348,11226681,11257853,2.0,5.0,7.0,3.500,1.285,2.5,20250306
170861352,11225754,11222749,2.0,3.0,5.0,,,,20250306
170861218,11224407,11225747,1.0,4.0,5.0,,,,20250306
170861224,11226242,11225746,2.0,3.0,5.0,1.166,4.500,2.5,20250306
170861356,11257853,11225754,2.0,5.0,7.0,,,,20250306
170861358,11222791,11226681,4.0,2.0,6.0,1.250,3.750,2.5,20250306
170861228,11225747,11226242,2.0,3.0,5.0,,,,20250306
170861234,11227241,11224407,0.0,0.0,0.0,1.166,4.500,2.5,20250306
170861360,11225754,11222791,1.0,2.0,3.0,4.000,1.222,2.5,20250306
170861363,11222749,11257853,3.0,2.0,5.0,4.333,1.200,2.5,20250306
170861241,11226242,11227241,3.0,2.0,5.0,1.250,3.750,2.5,20250306
170861251,11225746,11225747,3.0,3.0,6.0,,,,20250306
170861373,11222791,11222749,3.0,5.0,8.0,1.200,4.333,2.5,20250306
170861376,11226681,11225754,3.0,2.0,5.0,1.250,3.750,2.5,20250306
170861379,11222749,11226681,1.0,3.0,4.0,3.750,1.250,2.5,20250306
170861381,11257853,11222791,0.0,3.0,3.0,3.750,1.250,2.5,20250306
170861259,11257889,11227264,1.0,1.0,2.0,1.125,5.500,2.5,20250306
170861263,11226307,11224446,1.0,2.0,3.0,1.142,5.000,2.5,20250306
170861387,11232215,11226253,1.0,1.0,2.0,,,,20250306
170861392,11222795,11225776,3.0,1.0,4.0,3.500,1.285,2.5,20250306
170861267,11224446,11257889,4.0,1.0,5.0,6.500,1.100,2.5,20250306
170861271,11227264,11257891,2.0,8.0,10.0,5.000,1.142,2.5,20250306
170861404,11225776,11232215,5.0,3.0,8.0,1.300,3.400,2.5,20250306
170861408,11226253,11232216,2.0,2.0,4.0,1.250,3.750,2.5,20250306
170861275,11257891,11224446,2.0,2.0,4.0,1.100,6.500,2.5,20250306
170861279,11257889,11226307,1.0,3.0,4.0,1.166,4.500,2.5,20250306
170861413,11232216,11225776,2.0,0.0,2.0,4.000,1.222,2.5,20250306
170861416,11232215,11222795,6.0,4.0,10.0,4.333,1.200,2.5,20250306
170861283,11226307,11257891,0.0,3.0,3.0,,,,20250306
170861289,11224446,11227264,2.0,1.0,3.0,,,,20250306
170861421,11222795,11232216,3.0,1.0,4.0,1.166,4.500,2.5,20250306
170861425,11225776,11226253,2.0,3.0,5.0,1.250,3.750,2.5,20250306
170861300,11227264,11226307,3.0,2.0,5.0,1.166,4.500,2.5,20250306
170861305,11257891,11257889,4.0,5.0,9.0,,,,20250306
170861428,11226253,11222795,3.0,3.0,6.0,4.500,1.166,2.5,20250306
170861431,11232216,11232215,2.0,3.0,5.0,3.750,1.250,2.5,20250306
170861309,11227264,11257889,0.0,6.0,6.0,5.500,1.125,2.5,20250306
170861313,11224446,11226307,3.0,3.0,6.0,5.000,1.142,2.5,20250306
170861436,11226253,11232215,1.0,1.0,2.0,3.500,1.285,2.5,20250306
170861445,11225776,11222795,2.0,4.0,6.0,4.500,1.166,2.5,20250306
170861317,11257889,11224446,1.0,2.0,3.0,1.100,6.500,2.5,20250306
170861327,11257891,11227264,3.0,2.0,5.0,1.142,5.000,2.5,20250306
170861448,11232215,11225776,3.0,0.0,3.0,1.300,3.400,2.5,20250306
170861452,11232216,11226253,0.0,1.0,1.0,1.166,4.500,2.5,20250306
170861333,11224446,11257891,2.0,3.0,5.0,1.100,6.500,2.5,20250306
170861337,11226307,11257889,2.0,2.0,4.0,,,,20250306
170861455,11225776,11232216,1.0,3.0,4.0,1.285,3.500,2.5,20250306
170861458,11222795,11232215,0.0,1.0,1.0,1.200,4.333,2.5,20250306
170861342,11257891,11226307,1.0,3.0,4.0,,,,20250306
170861346,11227264,11224446,4.0,3.0,7.0,1.125,5.500,2.5,20250306
170861464,11232216,11222795,5.0,2.0,7.0,4.500,1.166,2.5,20250306
170861469,11226253,11225776,2.0,2.0,4.0,3.750,1.250,2.5,20250306
170861350,11226307,11227264,1.0,1.0,2.0,,,,20250306
170861354,11257889,11257891,4.0,5.0,9.0,6.500,1.100,2.5,20250306
170861471,11222795,11226253,4.0,1.0,5.0,1.200,4.333,2.5,20250306
170861473,11232215,11232216,2.0,3.0,5.0,1.166,4.500,2.5,20250306
170869784,11257897,11235371,1.0,2.0,3.0,1.100,6.500,2.5,20250306
170869787,11230384,11242878,1.0,2.0,3.0,1.200,4.333,2.5,20250306
170869794,11242878,11257897,5.0,1.0,6.0,1.166,4.500,2.5,20250306
170869799,11235371,11257898,3.0,2.0,5.0,1.030,10.000,2.5,20250306
170876863,11228993,11223863,2.0,4.0,6.0,1.142,5.000,2.5,20250306
170876868,11228992,11225078,0.0,1.0,1.0,1.363,3.000,2.5,20250306
170869801,11257898,11242878,1.0,2.0,3.0,1.142,5.000,2.5,20250306
170869804,11257897,11230384,2.0,1.0,3.0,1.222,4.000,2.5,20250306
170876873,11225078,11228993,3.0,2.0,5.0,5.000,1.142,2.5,20250306
170876879,11223863,11223864,3.0,1.0,4.0,,,,20250306
170869807,11230384,11257898,0.0,4.0,4.0,1.125,5.500,2.5,20250306
170869809,11242878,11235371,5.0,6.0,11.0,1.071,7.500,2.5,20250306
170876882,11223864,11225078,1.0,3.0,4.0,3.500,1.285,2.5,20250306
170876884,11228993,11228992,2.0,2.0,4.0,,,,20250306
170869811,11235371,11230384,4.0,4.0,8.0,8.500,1.050,2.5,20250306
170869815,11257898,11257897,1.0,4.0,5.0,6.500,1.100,2.5,20250306
170876886,11228992,11223864,3.0,0.0,3.0,3.750,1.250,2.5,20250306
170876888,11225078,11223863,3.0,3.0,6.0,4.000,1.222,2.5,20250306
170869817,11235371,11257897,7.0,7.0,14.0,,,,20250306
170869819,11242878,11230384,2.0,3.0,5.0,4.333,1.200,2.5,20250306
170876890,11223863,11228992,2.0,1.0,3.0,4.333,1.200,2.5,20250306
170876892,11223864,11228993,1.0,5.0,6.0,,,,20250306
170869827,11257897,11242878,0.0,2.0,2.0,,,,20250306
170869831,11257898,11235371,3.0,2.0,5.0,1.050,8.500,2.5,20250306
170876894,11223863,11228993,3.0,1.0,4.0,,,,20250306
170876897,11225078,11228992,3.0,3.0,6.0,,,,20250306
170869833,11242878,11257898,4.0,5.0,9.0,,,,20250306
170869836,11230384,11257897,2.0,1.0,3.0,,,,20250306
170876905,11228993,11225078,3.0,0.0,3.0,,,,20250306
170876907,11223864,11223863,2.0,0.0,2.0,,,,20250306
170869840,11257898,11230384,2.0,1.0,3.0,,,,20250306
170869846,11235371,11242878,3.0,0.0,3.0,,,,20250306
170876909,11225078,11223864,1.0,1.0,2.0,,,,20250306
170876911,11228992,11228993,4.0,0.0,4.0,,,,20250306
170869853,11230384,11235371,2.0,2.0,4.0,1.071,7.500,2.5,20250306
170869857,11257897,11257898,3.0,2.0,5.0,1.125,5.500,2.5,20250306
170876913,11223864,11228992,3.0,3.0,6.0,3.400,1.300,2.5,20250306
170876920,11223863,11225078,5.0,2.0,7.0,1.222,4.000,2.5,20250306
170876924,11228992,11223863,1.0,2.0,3.0,1.222,4.000,2.5,20250306
170876926,11228993,11223864,4.0,3.0,7.0,1.250,3.750,2.5,20250306
170869859,11224616,11235431,2.0,6.0,8.0,1.062,8.000,2.5,20250306
170869862,11230449,11222416,1.0,1.0,2.0,,,,20250306
170869864,11222416,11224616,2.0,2.0,4.0,4.333,1.200,2.5,20250306
170869870,11235431,11257946,6.0,1.0,7.0,8.500,1.050,2.5,20250306
170876929,11229074,11223907,4.0,2.0,6.0,1.142,5.000,2.5,20250306
170876931,11229072,11229073,2.0,1.0,3.0,1.363,3.000,2.5,20250306
170869872,11257946,11222416,3.0,1.0,4.0,,,,20250306
170869874,11224616,11230449,1.0,0.0,1.0,,,,20250306
170876933,11229073,11229074,4.0,4.0,8.0,,,,20250306
170876941,11223907,11223917,3.0,1.0,4.0,,,,20250306
170869876,11230449,11257946,2.0,2.0,4.0,,,,20250306
170869882,11222416,11235431,3.0,2.0,5.0,,,,20250306
170876943,11223917,11229073,1.0,2.0,3.0,,,,20250306
170876945,11229074,11229072,2.0,1.0,3.0,4.500,1.166,2.5,20250306
