,goals_over_under,tot_goals,odd_goals_over1,odd_goals_under1,h2h_mean,media_goals_home,media_victories_home,media_goals_away,media_victories_away
2013,2.5,3.0,1.5,2.5,1.5,1.6,0.3,0.8,0.3
2014,2.5,3.0,1.25,3.75,3.0,1.6,0.3,1.625,0.75
2015,2.5,3.0,1.85,1.95,2.0,2.25,0.625,0.8,0.3
2016,2.5,4.0,1.04,9.0,5.333333333333333,3.5,0.375,2.0,0.3
2017,2.5,2.0,1.142,5.0,4.333333333333333,2.1,0.1,2.25,0.25
2018,2.5,3.0,1.363,3.0,5.333333333333333,1.3,0.3,2.0,0.6
2019,2.5,2.0,1.65,2.2,3.0,1.0,0.14285714285714285,1.5,0.625
2020,2.5,3.0,1.142,5.0,4.333333333333333,2.125,0.125,2.0,0.3
2021,2.5,9.0,1.015,12.0,5.666666666666667,3.5,0.375,2.7,0.5
2022,2.5,5.0,1.444,2.625,2.4,1.6,0.5,2.0,0.6
2023,2.5,3.0,1.444,2.625,2.0,1.3,0.3,1.5,0.625
2024,2.5,4.0,1.083,7.0,5.666666666666667,2.125,0.125,2.25,0.25
2025,2.5,5.0,1.166,4.5,5.0,1.8,0.3,2.7,0.5
2026,2.5,2.0,1.8,2.0,2.0,1.6,0.5,1.5,0.625
2027,2.5,5.0,1.444,2.625,3.6666666666666665,2.0,0.5,1.5,0.625
2028,2.5,2.0,1.03,10.0,5.333333333333333,2.125,0.125,2.7,0.5
2029,2.5,8.0,1.04,9.0,6.666666666666667,2.875,0.375,3.375,0.25
2030,2.5,4.0,1.65,2.2,1.5,1.6,0.5,1.5,0.625
2031,2.5,3.0,1.5,2.5,1.6666666666666667,1.4285714285714286,0.25,2.3,0.7
2032,2.5,10.0,1.012,13.0,7.333333333333333,2.125,0.125,3.375,0.25
2033,2.5,3.0,1.4,2.75,3.3333333333333335,2.875,0.375,2.0,0.3
2034,,5.0,,,4.0,1.6,0.5,2.3,0.7
2035,,4.0,,,4.0,1.4285714285714286,0.25,2.0,0.6
2036,,4.0,,,6.0,1.8,0.3,3.375,0.25
2037,,6.0,,,3.5,2.875,0.375,2.7,0.5
2038,2.5,6.0,1.333,3.25,5.0,2.0,0.5,2.3,0.7
2039,2.5,3.0,1.8,2.0,3.0,1.4285714285714286,0.25,1.5,0.625
2040,2.5,2.0,1.125,5.5,5.5,1.8,0.3,3.625,0.625
2041,2.5,6.0,1.012,13.0,5.5,2.1,0.1,3.375,0.25
2042,2.5,0.0,1.444,2.625,3.0,2.0,0.5,1.5555555555555556,0.3
2043,2.5,3.0,1.5,2.5,1.5,1.0,0.14285714285714285,2.3,0.7
2044,2.5,7.0,1.083,7.0,5.0,2.875,0.375,3.625,0.625
2045,2.5,3.0,1.1,6.5,6.0,2.1,0.1,2.0,0.3
2046,2.5,,1.8,2.0,2.0,1.4285714285714286,0.25,1.5555555555555556,0.3
2047,2.5,4.0,1.333,3.25,3.5,1.0,0.14285714285714285,2.0,0.6
2048,2.5,3.0,1.05,8.5,6.5,2.1,0.1,3.625,0.625
2049,2.5,6.0,1.04,9.0,7.0,3.5,0.375,2.25,0.25
2050,2.5,1.0,1.533,2.375,2.0,1.3,0.3,1.5,0.625
2051,2.5,8.0,1.01,15.0,7.0,3.5,0.375,3.625,0.625
2052,2.5,2.0,1.444,2.625,4.0,1.8,0.3,2.25,0.25
2053,2.5,4.0,1.85,1.95,4.0,2.0,0.5,1.5,0.625
2054,2.5,3.0,1.111,6.0,3.0,2.6,0.6,1.75,0.5
2055,,4.0,,,5.0,1.125,0.0,2.25,0.375
2056,,5.0,,,4.0,3.1,0.4,1.75,0.5
2057,,4.0,,,7.0,2.6,0.6,1.75,0.125
2058,2.5,6.0,1.1,6.5,4.0,3.1,0.4,2.25,0.375
2059,2.5,4.0,1.2,4.333,6.0,1.375,0.375,1.75,0.125
2060,2.5,4.0,1.05,8.5,5.0,3.1,0.4,1.75,0.125
2061,2.5,4.0,1.05,8.5,3.0,1.875,0.625,2.5,0.5
2062,2.5,8.0,1.01,15.0,5.2,3.1,0.4,2.5,0.5
2063,2.5,4.0,1.615,2.25,3.0,1.875,0.625,1.75,0.5
2064,2.5,3.0,1.111,6.0,4.666666666666667,2.4,0.6,2.1,0.4
2065,2.5,5.0,1.125,5.5,4.0,2.8,0.7,2.0,0.2
2066,2.5,9.0,1.111,6.0,7.0,3.4,0.8,2.6,0.4
2067,2.5,4.0,1.1,6.5,5.666666666666667,2.5,0.4,2.1,0.5
2068,2.5,4.0,1.2,4.333,4.333333333333333,1.3,0.1,2.6,0.4
2069,2.5,4.0,1.222,4.0,4.8,2.5,0.5,1.8,0.2
2070,2.5,8.0,1.125,5.5,4.0,2.4,0.4,3.3,0.5
2071,2.5,5.0,1.125,5.5,5.0,2.3,0.4,2.9,0.5
2072,2.5,6.0,1.222,4.0,5.333333333333333,2.7,0.5,2.0,0.2
2073,,4.0,,,5.333333333333333,2.4,0.6,1.7,0.4
2074,2.5,6.0,1.1,6.5,5.666666666666667,2.4,0.4,2.9,0.5
2075,2.5,7.0,1.05,8.5,8.0,2.5,0.4,3.3,0.5
2076,2.5,3.0,1.125,5.5,5.0,2.7,0.5,1.7,0.4
2077,2.5,7.0,1.333,3.25,5.0,2.5,0.5,2.0,0.2
2078,2.5,6.0,1.083,7.0,2.0,2.4,0.6,2.7,0.5
2079,2.5,2.0,1.2,4.333,4.333333333333333,2.3,0.4,2.1,0.5
2080,2.5,4.0,1.25,3.75,5.666666666666667,2.8,0.7,2.1,0.4
2081,2.5,0.0,1.142,5.0,6.333333333333333,2.4,0.6,1.8,0.2
2082,2.5,5.0,1.1,6.5,6.0,2.5,0.4,2.6,0.4
2083,2.5,8.0,1.071,7.5,6.0,3.4,0.8,2.9,0.5
2084,2.5,4.0,1.142,5.0,5.0,2.5,0.5,2.6,0.4
2085,2.5,4.0,1.142,5.0,,1.3,0.1,1.7,0.4
2086,2.5,7.0,1.111,6.0,,2.3,0.4,3.3,0.5
2087,2.5,5.0,1.1,6.5,6.0,2.4,0.4,2.7,0.5
2088,2.5,5.0,1.2,4.333,4.0,2.4,0.6,2.0,0.2
2089,2.5,7.0,1.142,5.0,4.25,2.7,0.5,2.1,0.4
2090,2.5,4.0,1.1,6.5,,3.4,0.8,2.1,0.5
2091,2.5,5.0,1.142,5.0,,2.4,0.6,2.6,0.4
2092,2.5,4.0,1.2,4.333,6.0,1.3,0.1,1.8,0.2
2093,2.5,5.0,1.1,6.5,5.5,2.8,0.7,2.6,0.4
2094,2.5,4.0,1.1,6.5,3.0,2.5,0.6,1.7,0.3
2095,2.5,3.0,1.05,8.5,5.0,2.3,0.5,3.6,0.8
2096,2.5,6.0,1.05,8.5,6.0,3.3,0.5,2.0,0.2
2097,2.5,8.0,1.25,3.75,2.0,2.6666666666666665,0.4,3.1,0.6
2098,2.5,4.0,1.142,5.0,7.0,1.0,0.125,2.3,0.4
2099,2.5,2.0,1.3,3.4,4.666666666666667,2.2,0.5,2.9,0.4
2100,2.5,8.0,1.1,6.5,4.666666666666667,2.4,0.4,3.6,0.8
2101,2.5,7.0,1.071,7.5,5.333333333333333,2.5,0.6,3.3,0.4
2102,2.5,4.0,1.222,4.0,3.3333333333333335,2.2,0.3,2.125,0.5
2103,2.5,8.0,1.222,4.0,4.666666666666667,2.8,0.3,3.2,0.5
2104,2.5,4.0,1.083,7.0,4.0,2.3,0.5,3.1,0.6
2105,2.5,6.0,1.1,6.5,6.333333333333333,3.3,0.5,1.7,0.3
2106,2.5,3.0,1.142,5.0,7.0,2.3,0.4,2.9,0.4
2107,2.5,2.0,1.166,4.5,3.0,1.0,0.125,2.2,0.3
2108,2.5,6.0,1.166,4.5,1.0,2.6666666666666665,0.4,3.3,0.4
2109,2.5,9.0,1.125,5.5,10.0,2.4,0.4,2.0,0.2
2110,2.5,5.0,1.2,4.333,4.0,2.2,0.5,3.2,0.5
2111,,9.0,,,6.6,2.2,0.3,2.3,0.4
2112,2.5,6.0,1.1,6.5,1.5,2.6666666666666665,0.4,2.0,0.2
2113,2.5,5.0,1.062,8.0,,3.3,0.5,3.3,0.4
2114,2.5,10.0,1.2,4.333,2.6666666666666665,2.8,0.3,2.2,0.3
2115,2.5,6.0,1.111,6.0,5.0,2.3,0.4,2.125,0.5
2116,2.5,6.0,1.05,8.5,,2.5,0.6,3.6,0.8
2117,2.5,3.0,1.166,4.5,1.5,2.4,0.4,1.7,0.3
2118,,7.0,,,,2.8,0.3,2.125,0.5
2119,,5.0,,,4.5,2.2,0.3,2.2,0.3
2120,,5.0,,,4.5,3.3,0.5,3.1,0.6
2121,,9.0,,,3.5,2.3,0.5,2.0,0.2
2122,2.5,3.0,1.25,3.75,3.5,1.0,0.125,2.9,0.4
2123,2.5,5.0,1.142,5.0,4.5,2.3,0.4,2.3,0.4
2124,2.5,4.0,1.1,6.5,,2.4,0.4,3.3,0.4
2125,2.5,7.0,1.1,6.5,6.0,2.6666666666666665,0.4,3.6,0.8
2126,2.5,7.0,1.166,4.5,7.0,2.2,0.3,3.2,0.5
2127,2.5,3.0,1.2,4.333,,2.2,0.5,2.125,0.5
2128,2.5,1.0,1.1,6.5,,2.3,0.5,1.7,0.3
2129,2.5,10.0,1.111,6.0,,2.5,0.6,3.1,0.6
2130,,2.0,,,5.0,2.3,0.4,2.2,0.3
2131,,9.0,,,6.0,2.8,0.3,2.9,0.4
2132,2.5,2.0,1.2,4.333,3.0,2.2,0.5,2.3,0.4
2133,2.5,5.0,1.142,5.0,,1.0,0.125,3.2,0.5
2134,2.5,6.0,1.1,6.5,5.0,2.75,0.25,2.4,0.7
2135,2.5,3.0,1.05,8.5,6.0,1.9,0.3,4.1,1.0
2136,2.5,2.0,1.142,5.0,6.0,2.1,0.4,1.9,0.2
2137,2.5,4.0,1.333,3.25,3.0,2.0,0.4,2.3,0.4
2138,2.5,9.0,1.062,8.0,6.0,2.8,0.5,2.5,0.25
2139,2.5,3.0,1.166,4.5,5.0,2.0,0.5,1.6,0.1
2140,2.5,8.0,1.285,3.5,4.0,2.5,0.4,2.6,0.3
2141,2.5,10.0,1.142,5.0,3.6666666666666665,2.5,0.3,2.4,0.3
2142,2.5,7.0,1.1,6.5,7.333333333333333,2.1,0.4,4.1,1.0
2143,2.5,4.0,1.062,8.0,4.0,2.75,0.25,3.0,0.6
2144,2.5,1.0,1.142,5.0,3.6666666666666665,1.5,0.4,2.3,0.4
2145,2.5,3.0,1.166,4.5,9.0,2.1,0.4,1.7,0.3
2146,2.5,3.0,1.111,6.0,7.0,1.9,0.3,1.6,0.1
2147,2.5,4.0,1.083,7.0,5.0,2.8,0.5,2.4,0.7
2148,,5.0,,,2.6666666666666665,2.0,0.4,2.4,0.3
2149,,8.0,,,5.0,2.5,0.4,1.9,0.2
2150,2.5,2.0,1.166,4.5,5.0,2.0,0.5,3.0,0.6
2151,2.5,8.0,1.125,5.5,6.0,2.1,0.4,2.5,0.25
2152,2.5,4.0,1.166,4.5,3.6666666666666665,2.5,0.3,1.7,0.3
2153,2.5,2.0,1.1,6.5,5.0,1.5,0.4,2.6,0.3
2154,2.5,5.0,1.1,6.5,,2.0,0.5,2.5,0.25
2155,2.5,6.0,1.071,7.5,,2.8,0.5,3.0,0.6
2156,2.5,6.0,1.166,4.5,,2.5,0.3,2.6,0.3
2157,2.5,2.0,1.3,3.4,3.5,2.5,0.4,1.7,0.3
2158,2.5,6.0,1.04,9.0,,2.75,0.25,4.1,1.0
2159,2.5,5.0,1.166,4.5,,2.1,0.4,2.4,0.7
2160,2.5,4.0,1.25,3.75,4.0,2.1,0.4,2.3,0.4
2161,2.5,0.0,1.166,4.5,5.5,1.5,0.4,1.9,0.2
2162,2.5,5.0,1.1,6.5,8.5,2.8,0.5,1.6,0.1
2163,2.5,4.0,1.071,7.5,,1.9,0.3,2.5,0.25
2164,2.5,4.0,1.222,4.0,3.5,2.5,0.4,2.4,0.3
2165,2.5,9.0,1.166,4.5,,2.0,0.4,2.6,0.3
2166,2.5,7.0,1.125,5.5,,2.1,0.4,3.0,0.6
2167,2.5,5.0,1.1,6.5,,2.0,0.5,4.1,1.0
2168,2.5,5.0,1.2,4.333,1.5,1.5,0.4,1.7,0.3
2169,2.5,7.0,1.142,5.0,4.5,2.5,0.3,2.3,0.4
2170,2.5,5.0,1.2,4.333,,1.9,0.3,2.4,0.7
2171,2.5,6.0,1.142,5.0,,2.75,0.25,1.6,0.1
2172,2.5,3.0,1.222,4.0,4.0,2.0,0.4,1.9,0.2
2173,2.5,5.0,1.1,6.5,5.0,2.1,0.4,2.4,0.3
2174,2.5,4.0,1.071,7.5,6.0,2.4,0.3,2.0,0.2
2175,2.5,3.0,1.062,8.0,2.0,2.5,0.5,2.7,0.5
2176,2.5,7.0,1.062,8.0,3.6666666666666665,3.7,0.6,3.0,0.5
2177,2.5,4.0,1.2,4.333,2.0,2.6,0.4,2.75,0.125
2178,2.5,4.0,1.363,3.0,4.0,3.4285714285714284,0.5714285714285714,1.6666666666666667,0.0
2179,2.5,5.0,1.1,6.5,6.333333333333333,2.0,0.125,2.7,0.5
2180,2.5,10.0,1.083,7.0,5.0,2.4,0.3,3.75,0.5
2181,2.5,4.0,1.083,7.0,5.0,1.6666666666666667,0.0,2.3333333333333335,0.0
2182,2.5,9.0,1.125,5.5,6.0,2.5,0.5,2.75,0.125
2183,2.5,10.0,1.142,5.0,12.0,3.7,0.6,2.0,0.2
2184,2.5,4.0,1.125,5.5,3.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.0
2185,2.5,4.0,1.2,4.333,4.0,2.3333333333333335,0.3333333333333333,2.0,0.42857142857142855
2186,2.5,6.0,1.1,6.5,5.0,2.6,0.4,3.75,0.5
2187,2.5,7.0,1.071,7.5,5.666666666666667,2.0,0.125,3.0,0.5
2188,2.5,5.0,1.222,4.0,2.0,3.4285714285714284,0.5714285714285714,3.0,0.6666666666666666
2189,2.5,6.0,1.083,7.0,,2.6,0.4,3.0,0.5
2190,2.5,2.0,1.062,8.0,,3.7,0.6,3.75,0.5
2191,2.5,7.0,1.125,5.5,7.0,2.6666666666666665,0.6666666666666666,2.3333333333333335,0.0
2192,2.5,3.0,1.062,8.0,4.0,2.4,0.3,2.7,0.5
2193,2.5,2.0,1.2,4.333,,2.0,0.125,2.0,0.2
2194,2.5,4.0,1.333,3.25,,1.6666666666666667,0.0,2.0,0.42857142857142855
2195,2.5,7.0,1.1,6.5,6.0,3.7,0.6,2.75,0.125
2196,2.5,5.0,1.05,8.5,,2.5,0.5,3.0,0.5
2197,2.5,5.0,1.062,8.0,,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.0
2198,,6.0,,,,2.0,0.125,3.75,0.5
2199,,12.0,,,,2.6,0.4,2.7,0.5
2200,,3.0,,,,1.6666666666666667,0.0,3.0,0.6666666666666666
2201,2.5,4.0,1.125,5.5,,3.4285714285714284,0.5714285714285714,2.3333333333333335,0.0
2202,2.5,5.0,1.1,6.5,,2.5,0.5,2.0,0.2
2203,,4.0,,,6.5,2.4,0.3,2.75,0.125
2204,2.5,2.0,1.2,4.333,,2.6666666666666665,0.6666666666666666,2.0,0.42857142857142855
2205,2.5,7.0,1.083,7.0,,2.3333333333333335,0.3333333333333333,3.0,0.6666666666666666
2206,,4.0,,,7.0,3.5,0.4,2.5,0.3
2207,,10.0,,,9.0,2.25,0.0,3.2,0.2
2208,2.5,11.0,1.05,8.5,9.0,3.2,0.3,3.4,0.4
2209,2.5,8.0,1.166,4.5,5.0,2.8,0.4,2.875,0.375
2210,2.5,4.0,1.363,3.0,4.0,3.6666666666666665,1.0,3.3333333333333335,0.3333333333333333
2211,,8.0,,,5.666666666666667,2.375,0.25,3.2,0.2
2212,,11.0,,,8.0,3.5,0.4,5.75,1.0
2213,,5.0,,,13.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333
2214,2.5,2.0,1.083,7.0,7.0,2.25,0.0,2.875,0.375
2215,,2.0,,,5.0,3.2,0.3,2.5,0.3
2216,2.5,5.0,1.083,7.0,4.0,2.3333333333333335,0.6666666666666666,3.3333333333333335,0.3333333333333333
2217,2.5,2.0,1.142,5.0,4.0,2.3333333333333335,0.0,2.0,0.3333333333333333
2218,,11.0,,,6.0,2.8,0.4,5.75,1.0
2219,,4.0,,,6.666666666666667,2.375,0.25,3.4,0.4
2220,2.5,3.0,1.2,4.333,4.0,3.6666666666666665,1.0,1.0,0.3333333333333333
2221,2.5,7.0,1.083,7.0,,2.8,0.4,3.4,0.4
2222,2.5,9.0,1.062,8.0,,3.2,0.3,5.75,1.0
2223,2.5,3.0,1.071,7.5,4.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333
2224,,9.0,,,9.0,3.5,0.4,3.2,0.2
2225,2.5,5.0,1.111,6.0,,2.375,0.25,2.5,0.3
2226,2.5,4.0,1.333,3.25,,2.3333333333333335,0.3333333333333333,2.0,0.3333333333333333
2227,2.5,8.0,1.062,8.0,4.5,3.2,0.3,2.875,0.375
2228,2.5,8.0,1.04,9.0,,2.25,0.0,3.4,0.4
2229,2.5,13.0,1.1,6.5,,2.3333333333333335,0.0,3.3333333333333335,0.3333333333333333
2230,2.5,7.0,1.083,7.0,,2.375,0.25,5.75,1.0
2231,2.5,5.0,1.111,6.0,,2.8,0.4,3.2,0.2
2232,2.5,4.0,1.1,6.5,,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333
2233,2.5,4.0,1.166,4.5,,3.6666666666666665,1.0,1.3333333333333333,0.3333333333333333
2234,,6.0,,,,2.25,0.0,2.5,0.3
2235,2.5,7.0,1.071,7.5,6.5,3.5,0.4,2.875,0.375
2236,2.5,4.0,1.222,4.0,,2.3333333333333335,0.6666666666666666,2.0,0.3333333333333333
2237,2.5,4.0,1.111,6.0,,2.3333333333333335,0.0,1.0,0.3333333333333333
2238,2.5,4.0,1.062,8.0,8.0,1.8,0.2,3.0,0.4
2239,2.5,14.0,1.062,8.0,6.0,3.75,0.25,3.3,0.8
2240,2.5,5.0,1.142,5.0,8.0,3.0,0.4,3.0,0.5
2241,2.5,10.0,1.04,9.0,3.6666666666666665,2.6,0.2,2.7,0.4
2242,2.5,2.0,1.285,3.5,4.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.3333333333333333
2243,2.5,7.0,1.05,8.5,3.0,2.5,0.25,3.3,0.8
2244,2.5,9.0,1.04,9.0,6.0,1.8,0.2,2.25,0.25
2245,2.5,8.0,1.083,7.0,3.0,2.6666666666666665,0.0,3.0,0.3333333333333333
2246,2.5,6.0,1.083,7.0,5.0,3.75,0.25,3.0,0.5
2247,2.5,7.0,1.125,5.5,9.0,2.6,0.2,3.0,0.4
2248,2.5,7.0,1.083,7.0,6.0,1.0,0.0,1.6666666666666667,0.3333333333333333
2249,2.5,6.0,1.166,4.5,5.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.3333333333333333
2250,2.5,2.0,1.062,8.0,9.0,3.0,0.4,2.25,0.25
2251,,2.0,,,5.333333333333333,2.5,0.25,2.7,0.4
2252,2.5,8.0,1.25,3.75,3.0,2.6666666666666665,0.6666666666666666,4.0,1.0
2253,2.5,8.0,1.05,8.5,,3.0,0.4,2.7,0.4
2254,2.5,6.0,1.04,9.0,,2.6,0.2,2.25,0.25
2255,2.5,3.0,1.1,6.5,4.0,1.0,0.0,3.0,0.3333333333333333
2256,2.5,3.0,1.04,9.0,4.0,1.8,0.2,3.3,0.8
2257,2.5,8.0,1.166,4.5,,2.5,0.25,3.0,0.4
2258,2.5,4.0,1.285,3.5,,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333
2259,2.5,3.0,1.05,8.5,3.0,2.6,0.2,3.0,0.5
2260,2.5,6.0,1.04,9.0,,3.75,0.25,2.7,0.4
2261,2.5,3.0,1.083,7.0,,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333
2262,2.5,5.0,1.071,7.5,,2.5,0.25,2.25,0.25
2263,2.5,9.0,1.1,6.5,,3.0,0.4,3.3,0.8
2264,2.5,6.0,1.083,7.0,,2.6666666666666665,0.0,4.0,1.0
2265,2.5,5.0,1.166,4.5,,2.6666666666666665,0.6666666666666666,3.0,0.3333333333333333
2266,2.5,9.0,1.05,8.5,,3.75,0.25,3.0,0.4
2267,2.5,5.0,1.083,7.0,5.5,1.8,0.2,3.0,0.5
2268,2.5,3.0,1.222,4.0,,1.0,0.0,2.3333333333333335,0.3333333333333333
2269,2.5,6.0,1.03,10.0,8.0,3.75,0.5,2.5,0.3
2270,2.5,4.0,1.1,6.5,,2.3333333333333335,0.3333333333333333,4.0,1.0
2271,2.5,10.0,1.05,8.5,6.0,3.3,0.4,3.1,0.6
2272,2.5,7.0,1.04,9.0,4.333333333333333,2.9,0.2,3.4,0.6
2273,2.5,5.0,1.1,6.5,7.0,2.7,0.4,2.125,0.125
2274,2.5,3.0,1.333,3.25,4.0,2.0,0.3333333333333333,1.0,0.3333333333333333
2275,2.5,7.0,1.05,8.5,4.0,3.375,0.625,2.5,0.3
2276,2.5,5.0,1.04,9.0,6.0,3.3,0.4,2.75,0.0
2277,2.5,5.0,1.062,8.0,1.0,2.3333333333333335,0.3333333333333333,2.0,1.0
2278,2.5,6.0,1.1,6.5,5.0,3.75,0.5,2.125,0.125
2279,2.5,9.0,1.071,7.5,6.0,2.9,0.2,3.1,0.6
2280,2.5,5.0,1.1,6.5,6.0,1.3333333333333333,0.0,1.0,0.3333333333333333
2281,2.5,5.0,1.142,5.0,1.0,2.3333333333333335,1.0,1.6666666666666667,0.3333333333333333
2282,2.5,6.0,1.05,8.5,8.0,2.7,0.4,2.75,0.0
2283,2.5,5.0,1.1,6.5,6.333333333333333,3.375,0.625,3.4,0.6
2284,2.5,6.0,1.2,4.333,3.0,2.0,0.3333333333333333,3.0,0.3333333333333333
2285,2.5,6.0,1.04,9.0,,2.7,0.4,3.4,0.6
2286,2.5,8.0,1.04,9.0,,2.9,0.2,2.75,0.0
2287,2.5,3.0,1.142,5.0,5.0,1.3333333333333333,0.0,2.0,1.0
2288,2.5,4.0,1.04,9.0,4.5,3.3,0.4,2.5,0.3
2289,2.5,7.0,1.142,5.0,,3.375,0.625,3.1,0.6
2290,2.5,4.0,1.363,3.0,,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333
2291,2.5,7.0,1.062,8.0,2.5,2.9,0.2,2.125,0.125
2292,2.5,6.0,1.04,9.0,,3.75,0.5,3.4,0.6
2293,2.5,1.0,1.05,8.5,,2.3333333333333335,1.0,1.0,0.3333333333333333
2294,2.5,5.0,1.1,6.5,,3.375,0.625,2.75,0.0
2295,2.5,6.0,1.071,7.5,,2.7,0.4,2.5,0.3
2296,2.5,6.0,1.062,8.0,,2.3333333333333335,0.3333333333333333,3.0,0.3333333333333333
2297,2.5,1.0,1.111,6.0,,2.0,0.3333333333333333,2.0,1.0
2298,2.5,8.0,1.05,8.5,,3.75,0.5,3.1,0.6
2299,2.5,7.0,1.1,6.5,6.0,3.3,0.4,2.125,0.125
2300,2.5,3.0,1.222,4.0,,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333
2301,2.5,2.0,1.222,4.0,9.0,2.0,0.5,1.8,0.2
2302,2.5,8.0,1.166,4.5,4.4,2.8,0.4,2.3,0.3
2303,2.5,5.0,1.1,6.5,,2.3333333333333335,1.0,3.0,0.3333333333333333
2304,2.5,3.0,1.222,4.0,4.666666666666667,2.6,0.6,3.1,0.5
2305,2.5,3.0,1.111,6.0,11.0,1.7,0.1,2.8,0.6
2306,2.5,0.0,1.142,5.0,6.333333333333333,2.8,0.5,2.3,0.3
2307,2.5,5.0,1.1,6.5,4.8,2.0,0.5,1.6666666666666667,0.2
2308,2.5,8.0,1.05,8.5,4.714285714285714,2.8,0.4,2.8,0.6
2309,2.5,6.0,1.285,3.5,5.0,2.6,0.6,1.8,0.2
2310,2.5,7.0,1.125,5.5,7.0,1.7,0.1,1.6666666666666667,0.2
2311,2.5,6.0,1.2,4.333,3.6666666666666665,2.8,0.5,3.1,0.5
2312,2.5,9.0,1.222,4.0,,1.7,0.1,3.1,0.5
2313,2.5,6.0,1.166,4.5,4.0,2.6,0.6,1.6666666666666667,0.2
2314,2.5,3.0,1.222,4.0,5.5,2.0,0.5,2.3,0.3
2315,2.5,11.0,1.125,5.5,,2.8,0.5,1.8,0.2
2316,2.5,6.0,1.166,4.5,6.5,2.6,0.6,2.8,0.6
2317,2.5,2.0,1.1,6.5,5.5,2.8,0.4,3.1,0.5
2318,2.5,3.0,1.05,8.5,5.0,2.8,0.5,1.6666666666666667,0.2
2319,,5.0,,,,1.7,0.1,2.3,0.3
2320,,7.0,,,,2.8,0.4,1.8,0.2
2321,2.5,0.0,1.125,5.5,5.5,2.0,0.5,2.8,0.6
2322,2.5,4.0,1.166,4.5,5.0,1.9,0.3,1.5,0.2
2323,2.5,4.0,1.125,5.5,5.2,2.6,0.6,2.0,0.3
2324,2.5,6.0,1.25,3.75,5.333333333333333,2.2,0.3,1.9,0.3
2325,2.5,9.0,1.083,7.0,6.0,2.0,0.5,2.9,0.5
2326,2.5,4.0,1.222,4.0,4.666666666666667,2.9,0.6,2.0,0.3
2327,2.5,2.0,1.142,5.0,4.0,1.9,0.3,2.2,0.4
2328,2.5,5.0,1.062,8.0,5.142857142857143,2.6,0.6,2.9,0.5
2329,2.5,3.0,1.2,4.333,3.0,2.2,0.3,1.5,0.2
2330,2.5,5.0,1.1,6.5,4.0,2.0,0.5,2.2,0.4
2331,2.5,4.0,1.25,3.75,4.666666666666667,2.9,0.6,1.9,0.3
2332,2.5,5.0,1.166,4.5,,2.0,0.5,1.9,0.3
2333,2.5,5.0,1.166,4.5,5.25,2.2,0.3,2.2,0.4
2334,,3.0,,,6.5,1.9,0.3,2.0,0.3
2335,2.5,6.0,1.1,6.5,,2.9,0.6,1.5,0.2
2336,,3.0,,,5.5,2.2,0.3,2.9,0.5
2337,2.5,2.0,1.125,5.5,4.5,2.6,0.6,1.9,0.3
2338,2.5,5.0,1.05,8.5,5.166666666666667,2.9,0.6,2.2,0.4
2339,2.5,3.0,1.25,3.75,,2.0,0.5,2.0,0.3
2340,2.5,4.0,1.125,5.5,,2.6,0.6,1.5,0.2
2341,2.5,3.0,1.166,4.5,5.5,1.9,0.3,2.9,0.5
2342,2.5,3.0,1.166,4.5,2.0,2.4,0.2,1.8,0.3
2343,2.5,4.0,1.1,6.5,3.4444444444444446,1.6,0.2,2.1,0.4
2344,2.5,3.0,1.25,3.75,4.333333333333333,2.1,0.3,2.3,0.4
2345,2.5,2.0,1.111,6.0,6.0,1.6,0.4,2.0,0.2
2346,2.5,5.0,1.25,3.75,5.0,3.1,0.6,2.1,0.4
2347,2.5,8.0,1.125,5.5,4.8,2.4,0.2,2.1,0.3
2348,2.5,8.0,1.071,7.5,5.0,1.6,0.2,2.0,0.2
2349,2.5,3.0,1.222,4.0,4.333333333333333,2.1,0.3,1.8,0.3
2350,2.5,3.0,1.1,6.5,5.333333333333333,1.6,0.4,2.1,0.3
2351,2.5,2.0,1.222,4.0,3.6666666666666665,3.1,0.6,2.3,0.4
2352,2.5,2.0,1.166,4.5,,1.6,0.4,2.3,0.4
2353,2.5,5.0,1.142,5.0,3.25,2.1,0.3,2.1,0.3
2354,2.5,4.0,1.285,3.5,4.5,2.4,0.2,2.1,0.4
2355,2.5,6.0,1.1,6.5,,3.1,0.6,1.8,0.3
2356,2.5,6.0,1.222,4.0,4.5,2.1,0.3,2.0,0.2
2357,2.5,5.0,1.1,6.5,4.75,1.6,0.2,2.3,0.4
2358,2.5,4.0,1.062,8.0,5.25,3.1,0.6,2.1,0.3
2359,2.5,7.0,1.285,3.5,3.0,1.6,0.4,2.1,0.4
