,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah1_meio_ganho,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,ah2_meio_ganho,ah2_meia_perda,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,classificacao_gl1,classificacao_gl2,gl1_positivo,gl1_negativo,gl1_reembolso,gl1_indefinido,gl1_meio_ganho,gl1_meia_perda,gl2_positivo,gl2_negativo,gl2_reembolso,gl2_indefinido,gl2_meio_ganho,gl2_meia_perda,res_double_chance1,res_double_chance2,res_double_chance3,res_draw_no_bet1,res_draw_no_bet2,dnb1_ganha,dnb1_perde,dnb1_reembolso,dnb1_indefinido,dnb2_ganha,dnb2_perde,dnb2_reembolso,dnb2_indefinido
539,173578681,11226187,11225678,1.0,3.0,4.0,2.5,1.300,3.400,0.0,1,1.850,0.0,2,1.850,"3.5, 4.0",1.0,1.775,"3.5, 4.0",2.0,1.925,Braga (LaikingDast) or Draw,1.363,Draw or Benfica (Inquisitor),1.363,Braga (LaikingDast) or Benfica (Inquisitor),1.444,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,4.0,3.5,4.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
540,173578684,11232131,11222664,2.0,0.0,2.0,2.5,1.200,4.333,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Rio Ave (hotShot) or Draw,1.666,Draw or Sporting (Kodak),1.285,Rio Ave (hotShot) or Sporting (Kodak),1.250,1,2.500,2,1.500,20250425,,,,,,,,False,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
541,173577791,11274981,11274980,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
542,173578687,11226187,11222664,2.0,5.0,7.0,2.5,1.222,4.000,,,,,,,,,,,,,Braga (LaikingDast) or Draw,1.444,Draw or Sporting (Kodak),1.400,Braga (LaikingDast) or Sporting (Kodak),1.285,1,1.909,2,1.800,20250425,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
543,173578697,11223188,11225678,2.0,0.0,2.0,2.5,1.300,3.400,,,,,,,,,,,,,FC Porto (Boulevard) or Draw,1.363,Draw or Benfica (Inquisitor),1.500,FC Porto (Boulevard) or Benfica (Inquisitor),1.285,1,1.727,2,2.000,20250425,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
544,173577794,11274983,11274982,2.0,1.0,3.0,2.5,1.142,5.000,,,,,,,,,,,,,Argentina (Samurai) or Draw,1.550,Draw or Italy (goldfer),1.444,Argentina (Samurai) or Italy (goldfer),1.181,1,2.000,2,1.727,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
545,173578709,11222664,11223188,3.0,3.0,6.0,2.5,1.200,4.333,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Sporting (Kodak) or Draw,1.571,Draw or FC Porto (Boulevard),1.444,Sporting (Kodak) or FC Porto (Boulevard),1.166,1,2.000,2,1.727,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,False,False,False,False,False,False,True,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
546,173578715,11232131,11226187,2.0,2.0,4.0,2.5,1.333,3.250,+0.5,1,1.775,-0.5,2,1.925,3.5,1.0,1.775,3.5,2.0,1.925,Rio Ave (hotShot) or Draw,1.700,Draw or Braga (LaikingDast),1.285,Rio Ave (hotShot) or Braga (LaikingDast),1.222,1,2.500,2,1.500,20250425,,,,,,,,True,0.5,0.5,-0.5,-0.5,0.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,3.5,3.5,3.5,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
547,173577797,11274981,11274983,4.0,2.0,6.0,2.5,1.125,5.500,"+0.5, +1.0",1,1.900,"-0.5, -1.0",2,1.800,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Spain (tohi4) or Draw,2.100,Draw or Argentina (Samurai),1.250,Spain (tohi4) or Argentina (Samurai),1.125,1,3.000,2,1.363,20250425,,,,,,,,True,0.5,1.0,-0.5,-1.0,2.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.5,5.0,4.5,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
548,173578718,11223188,11232131,3.0,3.0,6.0,2.5,1.250,3.750,"0.0, -0.5",1,1.775,"0.0, +0.5",2,1.925,"3.5, 4.0",1.0,1.775,"3.5, 4.0",2.0,1.925,FC Porto (Boulevard) or Draw,1.250,Draw or Rio Ave (hotShot),1.666,FC Porto (Boulevard) or Rio Ave (hotShot),1.285,1,1.500,2,2.500,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,meia_perda,meio_ganho,False,False,False,False,True,False,False,False,False,True,False,3.5,4.0,3.5,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
549,173578720,11225678,11222664,3.0,3.0,6.0,2.5,1.250,3.750,0.0,1,1.750,0.0,2,1.950,4.0,1.0,1.775,4.0,2.0,1.925,Benfica (Inquisitor) or Draw,1.400,Draw or Sporting (Kodak),1.500,Benfica (Inquisitor) or Sporting (Kodak),1.250,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
550,173577799,11274982,11274981,6.0,0.0,6.0,2.5,1.125,5.500,,,,,,,,,,,,,Italy (goldfer) or Draw,1.222,Draw or Spain (tohi4),2.150,Italy (goldfer) or Spain (tohi4),1.125,1,1.333,2,3.250,20250425,,,,,,,,True,,,,,6.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
551,173577802,11274983,11274980,9.0,0.0,9.0,2.5,1.166,4.500,,,,,,,,,,,,,Argentina (Samurai) or Draw,1.142,Draw or France (maksdh),2.150,Argentina (Samurai) or France (maksdh),1.181,1,1.285,2,3.500,20250425,,,,,,,,True,,,,,9.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
552,173578723,11232131,11225678,2.0,3.0,5.0,2.5,1.363,3.000,0.0,1,1.850,0.0,2,1.850,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Rio Ave (hotShot) or Draw,1.363,Draw or Benfica (Inquisitor),1.363,Rio Ave (hotShot) or Benfica (Inquisitor),1.363,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,4.0,3.5,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
553,173578726,11226187,11223188,2.0,3.0,5.0,2.5,1.200,4.333,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Braga (LaikingDast) or Draw,1.571,Draw or FC Porto (Boulevard),1.333,Braga (LaikingDast) or FC Porto (Boulevard),1.250,1,2.200,2,1.615,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
554,173577804,11274980,11274982,1.0,2.0,3.0,2.5,1.200,4.333,"+1.0, +1.5",1,1.800,"-1.0, -1.5",2,1.900,4.0,1.0,1.775,4.0,2.0,1.925,France (maksdh) or Draw,2.400,Draw or Italy (goldfer),1.125,France (maksdh) or Italy (goldfer),1.125,1,4.000,2,1.222,20250425,,,,,,,,True,1.0,1.5,-1.0,-1.5,-1.0,meio_ganho,meia_perda,False,False,False,False,False,False,False,False,False,False,True,4.0,4.0,4.0,4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
555,173578728,11225678,11226187,0.0,2.0,2.0,2.5,1.200,4.333,"0.0, -0.5",1,1.975,"0.0, +0.5",2,1.725,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Benfica (Inquisitor) or Draw,1.444,Draw or Braga (LaikingDast),1.300,Benfica (Inquisitor) or Braga (LaikingDast),1.363,1,1.833,2,1.833,20250425,,,,,,,,False,0.0,-0.5,0.0,0.5,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
556,173578731,11222664,11232131,1.0,2.0,3.0,2.5,1.250,3.750,"0.0, -0.5",1,1.775,"0.0, +0.5",2,1.925,4.0,1.0,1.850,4.0,2.0,1.850,Sporting (Kodak) or Draw,1.250,Draw or Rio Ave (hotShot),1.666,Sporting (Kodak) or Rio Ave (hotShot),1.285,1,1.500,2,2.500,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.0,4.0,4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
557,173577809,11274986,11274987,3.0,3.0,6.0,2.5,1.100,6.500,0.0,1,1.900,0.0,2,1.800,5.0,1.0,1.825,5.0,2.0,1.875,Fiorentina (maksdh) or Draw,1.550,Draw or Juventus (tohi4),1.500,Fiorentina (maksdh) or Juventus (tohi4),1.166,1,1.909,2,1.800,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
558,173578734,11246692,11226208,1.0,3.0,4.0,2.5,1.200,4.333,0.0,1,1.725,0.0,2,1.975,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Czechia (Kodak) or Draw,1.363,Draw or Denmark (LaikingDast),1.500,Czechia (Kodak) or Denmark (LaikingDast),1.250,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
559,173578737,11225720,11223212,2.0,3.0,5.0,2.5,1.400,2.750,0.0,1,1.950,0.0,2,1.750,3.5,1.0,1.850,3.5,2.0,1.850,USA (Inquisitor) or Draw,1.500,Draw or Ghana (Boulevard),1.363,USA (Inquisitor) or Ghana (Boulevard),1.285,1,2.000,2,1.727,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,3.5,3.5,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
560,173577820,11274988,11274989,1.0,2.0,3.0,2.5,1.166,4.500,0.0,1,1.750,0.0,2,1.950,"4.0, 4.5",1.0,1.825,"4.0, 4.5",2.0,1.875,Napoli (goldfer) or Draw,1.444,Draw or Bologna (Samurai),1.550,Napoli (goldfer) or Bologna (Samurai),1.181,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
561,173578740,11223212,11246692,1.0,2.0,3.0,2.5,1.200,4.333,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Ghana (Boulevard) or Draw,1.400,Draw or Czechia (Kodak),1.571,Ghana (Boulevard) or Czechia (Kodak),1.222,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
562,173578742,11226208,11232154,1.0,1.0,2.0,2.5,1.300,3.400,-0.5,1,1.925,+0.5,2,1.775,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Denmark (LaikingDast) or Draw,1.285,Draw or Ukraine (hotShot),1.700,Denmark (LaikingDast) or Ukraine (hotShot),1.222,1,1.500,2,2.500,20250425,,,,,,,,False,-0.5,-0.5,0.5,0.5,0.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,4.0,3.5,4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
563,173577824,11274989,11274987,1.0,3.0,4.0,2.5,1.166,4.500,"-0.5, -1.0",1,1.800,"+0.5, +1.0",2,1.900,4.5,1.0,1.900,4.5,2.0,1.800,Bologna (Samurai) or Draw,1.222,Draw or Juventus (tohi4),2.100,Bologna (Samurai) or Juventus (tohi4),1.125,1,1.363,2,3.000,20250425,,,,,,,,True,-0.5,-1.0,0.5,1.0,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
564,173578744,11232154,11223212,0.0,3.0,3.0,2.5,1.250,3.750,,,,,,,,,,,,,Ukraine (hotShot) or Draw,1.666,Draw or Ghana (Boulevard),1.250,Ukraine (hotShot) or Ghana (Boulevard),1.285,1,2.500,2,1.500,20250425,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
565,173578753,11246692,11225720,3.0,1.0,4.0,2.5,1.250,3.750,,,,,,,,,,,,,Czechia (Kodak) or Draw,1.500,Draw or USA (Inquisitor),1.400,Czechia (Kodak) or USA (Inquisitor),1.250,1,2.000,2,1.727,20250425,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
566,173577826,11274987,11274988,3.0,6.0,9.0,2.5,1.100,6.500,,,,,,,,,,,,,Juventus (tohi4) or Draw,2.150,Draw or Napoli (goldfer),1.222,Juventus (tohi4) or Napoli (goldfer),1.125,1,3.250,2,1.333,20250425,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
567,173577828,11274986,11274989,2.0,4.0,6.0,2.5,1.166,4.500,,,,,,,,,,,,,Fiorentina (maksdh) or Draw,2.150,Draw or Bologna (Samurai),1.142,Fiorentina (maksdh) or Bologna (Samurai),1.222,1,3.500,2,1.285,20250425,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
568,173578762,11223212,11226208,3.0,0.0,3.0,2.5,1.200,4.333,,,,,,,,,,,,,Ghana (Boulevard) or Draw,1.400,Draw or Denmark (LaikingDast),1.600,Ghana (Boulevard) or Denmark (LaikingDast),1.181,1,1.666,2,2.100,20250425,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
569,173578760,11225720,11232154,3.0,3.0,6.0,2.5,1.363,3.000,,,,,,,,,,,,,USA (Inquisitor) or Draw,1.333,Draw or Ukraine (hotShot),1.444,USA (Inquisitor) or Ukraine (hotShot),1.363,1,1.833,2,1.833,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
570,173577830,11274988,11274986,4.0,0.0,4.0,2.5,1.200,4.333,,,,,,,,,,,,,Napoli (goldfer) or Draw,1.125,Draw or Fiorentina (maksdh),2.400,Napoli (goldfer) or Fiorentina (maksdh),1.125,1,1.222,2,4.000,20250425,,,,,,,,True,,,,,4.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
571,173578764,11226208,11225720,3.0,3.0,6.0,2.5,1.200,4.333,0.0,1,1.850,0.0,2,1.850,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Denmark (LaikingDast) or Draw,1.363,Draw or USA (Inquisitor),1.363,Denmark (LaikingDast) or USA (Inquisitor),1.363,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
572,173578767,11232154,11246692,2.0,5.0,7.0,2.5,1.250,3.750,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,4.0,1.0,1.900,4.0,2.0,1.800,Ukraine (hotShot) or Draw,1.666,Draw or Czechia (Kodak),1.250,Ukraine (hotShot) or Czechia (Kodak),1.285,1,2.500,2,1.500,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,-3.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
573,173577832,11274987,11274986,4.0,4.0,8.0,2.5,1.100,6.500,,,,,,,,,,,,,Juventus (tohi4) or Draw,1.444,Draw or Fiorentina (maksdh),1.571,Juventus (tohi4) or Fiorentina (maksdh),1.166,1,1.800,2,1.909,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
574,173578769,11226208,11246692,2.0,3.0,5.0,2.5,1.222,4.000,0.0,1,1.900,0.0,2,1.800,"4.0, 4.5",1.0,1.925,"4.0, 4.5",2.0,1.775,Denmark (LaikingDast) or Draw,1.444,Draw or Czechia (Kodak),1.444,Denmark (LaikingDast) or Czechia (Kodak),1.250,1,1.909,2,1.800,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
575,173578771,11223212,11225720,2.0,2.0,4.0,2.5,1.300,3.400,0.0,1,1.750,0.0,2,1.950,"3.5, 4.0",1.0,1.850,"3.5, 4.0",2.0,1.850,Ghana (Boulevard) or Draw,1.363,Draw or USA (Inquisitor),1.500,Ghana (Boulevard) or USA (Inquisitor),1.285,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,3.5,4.0,3.5,4.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
576,173577834,11274989,11274988,4.0,2.0,6.0,2.5,1.250,3.750,0.0,1,1.950,0.0,2,1.750,4.0,1.0,1.850,4.0,2.0,1.850,Bologna (Samurai) or Draw,1.550,Draw or Napoli (goldfer),1.444,Bologna (Samurai) or Napoli (goldfer),1.222,1,2.000,2,1.727,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,2.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
577,173578773,11246692,11223212,0.0,0.0,0.0,2.5,1.200,4.333,,,,,,,,,,,,,Czechia (Kodak) or Draw,1.571,Draw or Ghana (Boulevard),1.400,Czechia (Kodak) or Ghana (Boulevard),1.222,1,2.000,2,1.727,20250425,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
578,173578776,11232154,11226208,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
579,173577837,11274987,11274989,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,indefinido,indefinido,False,False,False,True,False,False,False,True
580,173570557,11230051,11248893,3.0,0.0,3.0,2.5,1.200,4.333,"+0.5, +1.0",1,1.800,"-0.5, -1.0",2,1.900,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Lazio (Zangief) or Draw,1.909,Draw or Napoli (Hussein),1.250,Lazio (Zangief) or Napoli (Hussein),1.166,1,2.750,2,1.400,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,3.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
