,h2h_mean,media_goals_home,media_goals_away,goal_line_1,goal_line_2,indefinido,negativo,positivo,reembolso,type_1.0,type_2.0
471,,1.6,1.4,4.0,4.5,False,True,False,False,True,False
472,4.0,1.8,3.0,5.0,5.0,False,False,False,True,True,False
473,5.0,1.4,2.0,4.5,4.5,False,True,False,False,True,False
474,,2.4,2.4,4.0,4.0,False,False,True,False,True,False
475,6.5,2.2,2.6,3.5,4.0,False,True,False,False,True,False
476,,1.8,1.8,4.5,5.0,False,False,False,True,True,False
477,2.0,3.4,2.8,5.0,5.5,False,True,False,False,True,False
478,3.0,2.4,4.0,4.5,4.5,False,False,True,False,True,False
479,,1.4,2.2,3.5,4.0,False,False,False,True,True,False
480,,1.6,2.0,4.5,4.5,False,True,False,False,True,False
481,2.5,1.8,1.2,4.0,4.5,False,False,False,True,True,False
482,,1.4,2.6,3.5,4.0,False,True,False,False,True,False
483,,2.4,3.2,4.5,4.5,False,True,False,False,True,False
484,,1.4,2.8,4.5,4.5,False,False,True,False,True,False
485,5.0,1.8,3.0,4.5,4.5,False,False,True,False,True,False
486,4.0,2.2,2.2,3.5,3.5,False,True,False,False,True,False
487,4.5,2.4,2.4,4.5,4.5,False,True,False,False,True,False
488,,3.4,1.2,4.5,4.5,False,False,True,False,True,False
489,4.5,1.6,1.8,4.5,5.0,False,True,False,False,True,False
490,3.0,1.4,3.2,,,True,False,False,False,False,False
491,,1.4,4.0,,,True,False,False,False,False,False
492,6.0,3.4,1.8,,,True,False,False,False,False,False
493,6.0,1.8,1.2,,,True,False,False,False,False,False
494,,1.4,4.0,4.0,4.0,False,False,True,False,True,False
495,3.0,2.4,3.2,3.5,4.0,False,False,True,False,True,False
496,,1.8,2.0,5.0,5.0,False,False,False,True,True,False
497,10.0,1.6,3.0,5.0,5.5,False,False,False,True,True,False
498,3.0,2.4,2.6,4.5,4.5,False,False,True,False,True,False
499,,1.4,2.4,3.5,4.0,False,True,False,False,True,False
500,,1.8,2.8,4.0,4.5,False,True,False,False,True,False
501,2.0,1.4,1.8,4.0,4.5,False,True,False,False,True,False
502,,2.4,2.2,,,True,False,False,False,False,False
503,,2.2,4.0,,,True,False,False,False,False,False
504,,1.6,1.2,,,True,False,False,False,False,False
505,7.0,3.4,2.0,,,True,False,False,False,False,False
506,2.5,1.4,3.2,3.5,4.0,False,False,True,False,True,False
507,4.0,1.4,2.6,4.5,5.0,False,True,False,False,True,False
508,,1.4,3.0,4.5,4.5,False,True,False,False,True,False
509,1.0,1.8,2.8,,,True,False,False,False,False,False
510,7.0,2.2,2.4,4.0,4.0,False,True,False,False,True,False
511,,2.4,2.2,4.5,4.5,False,True,False,False,True,False
512,7.0,2.4,2.4,5.0,5.5,False,True,False,False,True,False
513,4.5,2.4,1.6,4.0,4.5,False,False,True,False,True,False
514,,1.8,3.4,,,True,False,False,False,False,False
515,4.5,1.6,2.8,4.0,4.0,False,True,False,False,True,False
516,,1.6,2.4,4.0,4.0,False,True,False,False,True,False
517,10.0,3.0,2.6,,,True,False,False,False,False,False
518,3.0,2.2,1.6,4.5,4.5,False,True,False,False,True,False
519,,1.6,1.4,4.0,4.0,False,True,False,False,True,False
520,,1.8,1.6,4.5,5.0,False,True,False,False,True,False
521,6.5,2.4,1.2,4.5,4.5,False,False,True,False,True,False
522,,1.2,2.8,4.0,4.0,False,False,True,False,True,False
523,,1.6,1.6,4.5,4.5,False,True,False,False,True,False
524,,2.4,2.6,4.5,4.5,False,False,True,False,True,False
525,1.0,1.8,2.4,4.5,4.5,False,True,False,False,True,False
526,,3.0,1.2,4.0,4.5,False,False,True,False,True,False
527,4.25,1.8,3.4,,,True,False,False,False,False,False
528,3.5,1.6,1.4,3.5,4.0,False,True,False,False,True,False
529,3.5,2.2,2.4,4.5,4.5,False,False,True,False,True,False
530,4.5,1.8,1.2,,,True,False,False,False,False,False
531,,1.2,1.6,4.0,4.5,False,True,False,False,True,False
532,6.0,1.6,1.6,4.0,4.5,False,True,False,False,True,False
533,7.0,3.0,3.4,,,True,False,False,False,False,False
534,,1.6,1.6,,,True,False,False,False,False,False
535,4.5,2.2,1.6,,,True,False,False,False,False,False
536,,2.4,1.6,,,True,False,False,False,False,False
537,8.0,1.8,2.4,,,True,False,False,False,False,False
538,3.0,1.6,2.8,4.5,4.5,False,False,True,False,True,False
539,,1.2,2.4,3.5,4.0,False,True,False,False,True,False
540,,1.8,2.6,4.0,4.5,False,True,False,False,True,False
541,3.5,2.4,3.4,4.5,4.5,False,False,True,False,True,False
542,,3.0,1.8,5.0,5.0,False,False,False,True,True,False
543,,1.8,3.2,,,True,False,False,False,False,False
544,,2.6,2.6,6.0,6.5,False,True,False,False,True,False
545,,2.0,3.2,,,True,False,False,False,False,False
546,,2.0,2.6,,,True,False,False,False,False,False
547,,2.8,1.4,,,True,False,False,False,False,False
548,,2.0,1.4,,,True,False,False,False,False,False
549,,2.8,2.6,6.5,7.0,False,True,False,False,True,False
550,,1.8,1.4,,,True,False,False,False,False,False
551,,2.8,2.6,,,True,False,False,False,False,False
552,,1.8,2.6,,,True,False,False,False,False,False
553,,2.6,3.2,,,True,False,False,False,False,False
554,,2.6,2.6,5.0,5.0,False,False,True,False,True,False
555,2.0,1.2,1.8,2.5,2.5,False,False,True,False,True,False
556,1.0,0.6,2.4,3.5,3.5,False,False,True,False,True,False
557,2.0,0.4,1.8,,,True,False,False,False,False,False
558,3.0,1.2,1.0,,,True,False,False,False,False,False
559,3.0,0.4,2.4,3.5,4.0,False,False,False,True,True,False
560,6.0,1.8,1.0,3.5,3.5,False,True,False,False,True,False
561,4.0,0.4,1.0,,,True,False,False,False,False,False
562,2.0,2.0,0.4,,,True,False,False,False,False,False
563,3.0,0.4,0.4,2.5,3.0,False,True,False,False,True,False
564,3.0,2.0,1.8,3.0,3.5,False,False,True,False,True,False
565,4.0,1.8,0.4,2.5,2.5,False,True,False,False,True,False
566,4.0,2.0,1.0,3.5,3.5,False,False,True,False,True,False
567,4.0,1.8,1.8,3.0,3.0,False,False,False,True,True,False
568,4.0,0.6,0.4,2.5,2.5,False,False,True,False,True,False
569,4.0,2.0,1.8,,,True,False,False,False,False,False
570,3.0,0.6,1.8,,,True,False,False,False,False,False
571,2.0,0.6,1.8,3.0,3.5,False,True,False,False,True,False
572,3.0,1.2,2.4,2.5,2.5,False,False,True,False,True,False
573,2.0,1.2,1.8,2.5,2.5,False,False,True,False,True,False
574,1.0,1.8,2.4,3.0,3.5,False,False,True,False,True,False
575,2.0,2.0,1.0,2.5,2.5,False,False,True,False,True,False
576,4.0,2.4,2.2,,,True,False,False,False,False,False
577,5.0,2.2,1.0,3.0,3.0,False,True,False,False,True,False
578,3.0,2.0,2.0,2.5,2.5,False,False,True,False,True,False
579,4.0,2.2,2.2,,,True,False,False,False,False,False
580,2.0,1.8,2.0,,,True,False,False,False,False,False
581,,2.2,2.0,3.0,3.5,False,False,True,False,True,False
582,4.0,1.8,1.6,2.5,2.5,False,True,False,False,True,False
583,4.0,2.2,1.6,3.0,3.0,False,False,True,False,True,False
584,5.0,1.8,1.0,3.0,3.5,False,False,False,True,True,False
585,1.0,1.8,1.6,,,True,False,False,False,False,False
586,2.0,2.4,1.6,2.5,3.0,False,False,True,False,True,False
587,,1.8,2.0,3.5,4.0,False,False,False,True,True,False
588,1.0,2.4,1.0,3.5,3.5,False,False,True,False,True,False
589,,2.4,2.0,,,True,False,False,False,False,False
590,2.0,2.0,2.2,,,True,False,False,False,False,False
591,2.0,2.0,2.0,3.0,3.0,False,False,True,False,True,False
592,2.0,1.8,2.2,3.0,3.5,False,False,True,False,True,False
593,3.0,1.4,1.4,,,True,False,False,False,False,False
594,4.0,2.2,1.2,,,True,False,False,False,False,False
595,3.0,1.2,1.4,,,True,False,False,False,False,False
596,3.0,1.4,1.4,,,True,False,False,False,False,False
597,4.0,1.2,1.2,3.5,4.0,False,True,False,False,True,False
598,4.0,1.8,1.4,3.5,3.5,False,False,True,False,True,False
599,1.0,1.2,1.4,3.5,3.5,False,True,False,False,True,False
600,3.0,0.8,2.0,2.5,3.0,False,True,False,False,True,False
601,,1.2,2.0,,,True,False,False,False,False,False
602,3.0,0.8,1.4,,,True,False,False,False,False,False
603,1.0,1.8,2.0,2.5,2.5,False,False,True,False,True,False
604,4.0,0.8,1.4,3.5,3.5,False,False,True,False,True,False
605,1.0,1.8,0.8,,,True,False,False,False,False,False
606,4.0,2.2,2.0,,,True,False,False,False,False,False
607,2.0,0.8,0.8,3.5,3.5,False,True,False,False,True,False
608,5.0,2.2,1.4,3.5,3.5,False,False,True,False,True,False
609,1.0,2.2,0.8,2.5,3.0,False,True,False,False,True,False
610,2.0,1.4,1.2,3.0,3.0,False,False,False,True,True,False
611,2.0,1.4,0.8,3.0,3.5,False,True,False,False,True,False
612,4.0,1.8,1.2,3.0,3.5,False,False,True,False,True,False
613,,3.75,1.25,,,True,False,False,False,False,False
614,,5.0,3.0,,,True,False,False,False,False,False
615,,3.6,1.25,4.0,4.0,False,False,True,False,True,False
616,,3.75,4.25,7.0,7.5,False,False,False,True,True,False
617,,3.6,3.0,,,True,False,False,False,False,False
618,,2.5,4.25,,,True,False,False,False,False,False
619,,3.6,4.25,,,True,False,False,False,False,False
620,,2.25,3.0,,,True,False,False,False,False,False
621,,3.6,3.0,6.0,6.0,False,False,False,True,True,False
622,,2.25,1.25,3.5,4.0,False,True,False,False,True,False
623,,2.5,3.0,4.5,5.0,False,False,True,False,True,False
624,,2.25,4.25,7.0,7.0,False,False,True,False,True,False
625,,2.5,3.0,,,True,False,False,False,False,False
626,,5.0,3.0,,,True,False,False,False,False,False
627,,2.25,3.0,5.5,5.5,False,True,False,False,True,False
628,,5.0,1.25,6.0,6.5,False,True,False,False,True,False
629,,5.0,3.0,6.5,6.5,False,False,True,False,True,False
630,,3.75,3.0,7.0,7.5,False,False,True,False,True,False
631,,3.75,3.0,6.0,6.0,False,False,True,False,True,False
632,,2.5,3.0,3.5,4.0,False,False,False,True,True,False
633,,2.8,1.0,,,True,False,False,False,False,False
634,,4.75,3.0,,,True,False,False,False,False,False
635,,4.0,1.0,,,True,False,False,False,False,False
636,,2.8,3.5,,,True,False,False,False,False,False
637,,4.0,3.0,5.5,5.5,False,False,True,False,True,False
638,,3.25,3.5,6.0,6.0,False,True,False,False,True,False
639,,2.6,2.0,5.5,6.0,False,True,False,False,True,False
640,,4.0,3.5,,,True,False,False,False,False,False
641,,2.8,2.2,,,True,False,False,False,False,False
642,,2.2,2.0,,,True,False,False,False,False,False
643,,4.0,2.2,6.0,6.0,False,False,True,False,True,False
644,,2.8,1.0,,,True,False,False,False,False,False
645,,2.2,1.0,4.0,4.0,False,True,False,False,True,False
646,,2.0,2.2,5.0,5.0,False,True,False,False,True,False
647,,3.25,2.2,4.5,5.0,False,False,True,False,True,False
648,,2.8,3.5,7.0,7.0,False,False,False,True,True,False
649,4.5,2.2,2.2,4.0,4.0,False,True,False,False,True,False
650,,2.0,2.0,5.5,6.0,False,False,False,True,True,False
651,,3.25,2.5,,,True,False,False,False,False,False
652,,4.75,2.2,,,True,False,False,False,False,False
653,,3.3333333333333335,2.2,,,True,False,False,False,False,False
654,,2.8,2.5,,,True,False,False,False,False,False
655,,4.75,1.0,,,True,False,False,False,False,False
656,,3.3333333333333335,2.2,,,True,False,False,False,False,False
657,,4.75,2.5,,,True,False,False,False,False,False
658,,2.8,3.0,,,True,False,False,False,False,False
659,,2.0,2.2,,,True,False,False,False,False,False
660,,2.8,2.5,,,True,False,False,False,False,False
661,,3.25,3.0,,,True,False,False,False,False,False
662,,2.6,1.0,,,True,False,False,False,False,False
663,,2.0,2.75,5.0,5.0,False,False,False,True,True,False
664,,5.2,2.8,7.0,7.0,False,False,True,False,True,False
665,3.5,2.6,2.2,4.0,4.0,False,False,False,True,True,False
666,,3.3333333333333335,1.0,5.5,5.5,False,False,True,False,True,False
667,,2.2,2.75,4.0,4.0,False,True,False,False,True,False
668,,2.0,3.8,7.5,8.0,False,True,False,False,True,False
669,,1.3333333333333333,2.6666666666666665,5.5,5.5,False,True,False,False,True,False
670,,2.2,2.8,5.0,5.0,False,False,True,False,True,False
671,,2.25,3.8,6.0,6.0,False,False,False,True,True,False
672,,1.6666666666666667,2.6666666666666665,4.0,4.5,False,False,False,True,True,False
673,,2.2,3.8,6.0,6.0,False,True,False,False,True,False
674,,2.8,2.4,7.0,7.0,False,False,True,False,True,False
675,,1.6666666666666667,2.6666666666666665,4.0,4.0,False,True,False,False,True,False
676,,2.2,2.4,6.0,6.5,False,False,True,False,True,False
677,,2.8,2.75,3.5,4.0,False,False,True,False,True,False
678,,2.6666666666666665,2.0,5.0,5.0,False,True,False,False,True,False
679,,2.25,2.4,5.0,5.0,False,True,False,False,True,False
680,,2.8,3.8,7.0,7.0,False,False,False,True,True,False
681,,1.6666666666666667,2.0,4.0,4.0,False,True,False,False,True,False
682,,2.6666666666666665,2.6666666666666665,5.5,5.5,False,False,True,False,True,False
683,,2.25,3.2,4.0,4.0,False,True,False,False,True,False
684,,5.2,2.4,7.0,7.5,False,False,True,False,True,False
685,,2.8,3.2,5.0,5.0,False,False,True,False,True,False
686,,5.2,2.75,6.0,6.5,False,False,True,False,True,False
687,,3.0,2.0,5.0,5.5,False,False,True,False,True,False
688,,5.2,3.2,6.0,6.0,False,True,False,False,True,False
689,,2.0,2.8,7.0,7.0,False,False,True,False,True,False
690,,3.0,3.6666666666666665,4.0,4.5,False,False,True,False,True,False
691,,2.0,3.2,6.0,6.0,False,False,False,True,True,False
692,,2.25,2.8,3.5,4.0,False,False,True,False,True,False
693,,2.6666666666666665,3.6666666666666665,4.0,4.0,False,True,False,False,True,False
694,,1.3333333333333333,2.6666666666666665,4.5,5.0,False,True,False,False,True,False
695,,1.3333333333333333,3.6666666666666665,4.0,4.0,False,False,True,False,True,False
696,,3.0,2.6666666666666665,5.5,5.5,False,False,True,False,True,False
697,,3.0,3.0,,,True,False,False,False,False,False
698,4.0,1.8,2.0,,,True,False,False,False,False,False
699,,1.0,2.6666666666666665,5.0,5.5,False,False,True,False,True,False
700,,1.5,3.0,5.0,5.5,False,True,False,False,True,False
701,3.0,3.0,2.4,5.0,5.5,False,True,False,False,True,False
702,,3.0,2.6666666666666665,4.0,4.5,False,False,True,False,True,False
703,6.0,1.5,2.0,5.0,5.5,False,True,False,False,True,False
704,,2.8,2.4,5.0,5.5,False,False,True,False,True,False
705,,3.0,2.6,3.5,4.0,False,True,False,False,True,False
706,6.0,1.5,2.4,6.5,7.0,False,False,True,False,True,False
707,5.0,3.2,2.8,4.5,4.5,False,False,True,False,True,False
708,,3.0,2.0,4.5,5.0,False,True,False,False,True,False
709,5.0,1.5,2.8,5.0,5.5,False,True,False,False,True,False
710,,3.2,3.0,5.5,5.5,False,False,True,False,True,False
711,,3.0,2.0,4.0,4.0,False,False,True,False,True,False
712,,3.0,2.6666666666666665,5.5,6.0,False,True,False,False,True,False
713,,2.8,2.8,4.5,5.0,False,False,False,True,True,False
714,10.0,3.2,2.4,5.5,6.0,False,False,True,False,True,False
715,,1.6666666666666667,2.0,5.0,5.5,False,True,False,False,True,False
716,,2.8,2.6,5.0,5.5,False,False,True,False,True,False
717,5.0,1.8,2.8,5.0,5.5,False,True,False,False,True,False
718,,1.6666666666666667,2.0,,,True,False,False,False,False,False
719,6.0,3.2,2.6,5.0,5.5,False,False,False,True,True,False
720,,1.8,3.0,5.0,5.5,False,False,True,False,True,False
721,,3.0,2.0,3.5,4.0,False,True,False,False,True,False
722,4.0,1.8,2.6,6.5,7.0,False,True,False,False,True,False
723,6.0,3.0,2.0,,,True,False,False,False,False,False
724,,1.0,2.6,4.5,5.0,False,True,False,False,True,False
725,5.0,3.0,2.6,5.0,5.5,False,False,True,False,True,False
726,,2.8,2.0,5.5,5.5,False,False,True,False,True,False
727,,1.0,2.0,4.0,4.5,False,False,True,False,True,False
728,,1.6666666666666667,2.6,5.5,6.0,False,False,False,True,True,False
729,,3.0,3.4,4.5,4.5,False,False,True,False,True,False
730,8.0,2.4,3.0,6.0,6.0,False,False,True,False,True,False
731,,3.4,3.4,5.5,5.5,False,False,True,False,True,False
732,8.0,3.0,3.2,4.5,5.0,False,False,True,False,True,False
733,6.0,3.4,3.0,5.0,5.5,False,False,False,True,True,False
734,,1.8,3.2,5.5,6.0,False,True,False,False,True,False
735,11.0,3.4,3.2,6.0,6.5,False,True,False,False,True,False
736,6.0,3.0,3.8,4.5,4.5,False,False,True,False,True,False
737,5.0,3.4,3.8,,,True,False,False,False,False,False
738,,3.0,3.4,,,True,False,False,False,False,False
739,,1.8,3.8,4.5,4.5,False,False,True,False,True,False
740,8.0,3.0,3.2,6.0,6.0,False,False,True,False,True,False
741,,1.8,1.8,5.5,5.5,False,False,True,False,True,False
742,10.0,2.4,3.8,5.0,5.0,False,False,False,True,True,False
743,4.0,3.0,1.8,,,True,False,False,False,False,False
744,,2.4,3.4,,,True,False,False,False,False,False
745,9.0,2.4,1.8,6.5,6.5,False,True,False,False,True,False
746,4.0,3.0,3.0,4.5,5.0,False,True,False,False,True,False
747,3.0,2.8,2.8,4.5,4.5,False,False,True,False,True,False
748,6.0,1.0,2.4,4.5,5.0,False,True,False,False,True,False
749,,2.4,0.8,4.5,4.5,False,True,False,False,True,False
750,,3.0,2.6,4.5,5.0,False,True,False,False,True,False
751,,3.2,3.0,4.5,5.0,False,True,False,False,True,False
752,,1.4,3.2,5.0,5.5,False,False,False,True,True,False
753,,2.0,2.0,,,True,False,False,False,False,False
754,,1.0,1.8,,,True,False,False,False,False,False
755,4.5,2.0,3.2,4.5,4.5,False,False,True,False,True,False
756,,3.2,3.6,5.0,5.0,False,False,True,False,True,False
757,3.0,1.4,1.8,4.5,4.5,False,True,False,False,True,False
758,4.75,2.0,3.0,4.5,5.0,False,False,True,False,True,False
759,,1.0,3.6,4.0,4.5,False,True,False,False,True,False
760,,2.0,2.0,4.5,5.0,False,True,False,False,True,False
761,,1.0,2.0,4.5,5.0,False,True,False,False,True,False
762,,2.0,3.6,4.5,5.0,False,False,False,True,True,False
763,,3.2,3.2,5.0,5.5,False,False,True,False,True,False
764,1.6666666666666667,2.0,3.0,4.5,5.0,False,False,False,True,True,False
765,5.0,2.0,1.8,5.0,5.5,False,True,False,False,True,False
766,,1.4,2.0,5.0,5.0,False,True,False,False,True,False
767,3.0,2.0,3.6,4.5,4.5,False,False,True,False,True,False
768,7.0,1.0,3.2,,,True,False,False,False,False,False
769,,1.4,3.0,4.0,4.5,False,False,True,False,True,False
770,,3.2,1.8,,,True,False,False,False,False,False
771,,3.6,1.0,4.5,5.0,False,True,False,False,True,False
772,,0.6,3.2,4.5,5.0,False,True,False,False,True,False
773,,2.4,2.0,,,True,False,False,False,False,False
774,,3.0,2.2,,,True,False,False,False,False,False
775,4.0,2.2,3.2,,,True,False,False,False,False,False
776,,3.6,2.0,,,True,False,False,False,False,False
777,5.0,0.6,2.2,,,True,False,False,False,False,False
778,4.75,2.4,1.0,,,True,False,False,False,False,False
779,,3.0,2.0,,,True,False,False,False,False,False
780,,2.2,2.0,,,True,False,False,False,False,False
781,,3.0,2.0,,,True,False,False,False,False,False
782,,2.4,2.0,4.5,5.0,False,True,False,False,True,False
783,,3.6,3.2,,,True,False,False,False,False,False
784,1.3333333333333333,2.2,1.0,,,True,False,False,False,False,False
785,3.0,2.4,2.2,4.5,5.0,False,False,True,False,True,False
786,,0.6,2.0,5.0,5.0,False,True,False,False,True,False
787,2.0,2.2,2.0,4.0,4.5,False,False,True,False,True,False
788,5.0,3.0,3.2,4.5,5.0,False,False,True,False,True,False
789,,0.6,1.0,,,True,False,False,False,False,False
790,,3.6,2.2,,,True,False,False,False,False,False
791,,3.0,3.2,,,True,False,False,False,False,False
792,5.0,2.4,2.2,,,True,False,False,False,False,False
793,,1.8,2.25,,,True,False,False,False,False,False
794,3.0,3.6,2.6,,,True,False,False,False,False,False
795,2.0,1.2,1.8,,,True,False,False,False,False,False
796,4.0,1.8,2.8,,,True,False,False,False,False,False
797,4.0,2.2,2.2,,,True,False,False,False,False,False
798,,3.0,2.0,,,True,False,False,False,False,False
799,,2.4,1.4,,,True,False,False,False,False,False
800,,1.6,1.2,,,True,False,False,False,False,False
801,2.0,2.4,2.6,,,True,False,False,False,False,False
802,4.0,1.8,3.2,,,True,False,False,False,False,False
803,9.0,3.2,2.8,,,True,False,False,False,False,False
804,,1.2,2.4,,,True,False,False,False,False,False
805,6.0,3.6,2.0,,,True,False,False,False,False,False
806,,2.2,2.25,,,True,False,False,False,False,False
807,6.0,1.8,1.2,,,True,False,False,False,False,False
808,,2.4,1.8,,,True,False,False,False,False,False
809,,3.6,2.25,,,True,False,False,False,False,False
810,5.0,1.8,2.0,,,True,False,False,False,False,False
811,,1.6,2.4,,,True,False,False,False,False,False
812,,3.2,1.4,,,True,False,False,False,False,False
813,,3.0,2.2,,,True,False,False,False,False,False
814,3.0,2.2,3.2,,,True,False,False,False,False,False
815,3.0,1.6,1.4,3.5,4.0,False,True,False,False,True,False
816,3.5,2.4,2.4,4.0,4.5,False,True,False,False,True,False
817,8.0,1.8,2.6,,,True,False,False,False,False,False
